SeqNo,Sent(usec),Received(usec),Latency(ms),Result,TargetNode,LeaderHint,Term
1773597998,9288704098,9289338451,634.4,OK,4,4,4
1773597999,9289338513,9289740281,401.8,OK,4,4,4
1773598000,9289740339,9290206791,466.5,OK,4,4,4
1773598001,9290206849,0,0.0,TIMEOUT,4,-1,-1
1773598002,9291217722,0,0.0,NOT_LEADER,0,4,4
1773598004,9291883425,0,0.0,NOT_LEADER,1,4,4
1773598006,9292301360,0,0.0,NOT_LEADER,1,4,4
1773598008,9292686638,0,0.0,NOT_LEADER,3,4,4
1773598010,9293291100,0,0.0,NOT_LEADER,3,1,5
1773598011,9293549546,9293906264,356.7,OK,1,1,5
1773598012,9293906323,9294153912,247.6,OK,1,1,5
1773598013,9294153997,9294597007,443.0,OK,1,1,5
1773598014,9294597093,9294843726,246.6,OK,1,1,5
1773598015,9294843809,9295268624,424.8,OK,1,1,5
1773598016,9295268697,9295534120,265.4,OK,1,1,5
1773598017,9295534184,9295917931,383.7,OK,1,1,5
1773598018,9295917990,9296123213,205.2,OK,1,1,5
1773598019,9296123278,9296461566,338.3,OK,1,1,5
1773598020,9296461669,9296667103,205.4,OK,1,1,5
1773598021,9296667174,9297004284,337.1,OK,1,1,5
1773598022,9297004347,9297210669,206.3,OK,1,1,5
1773598023,9297210749,9297548569,337.8,OK,1,1,5
1773598024,9297548655,9297885449,336.8,OK,1,1,5
1773598025,9297885528,9298092557,207.0,OK,1,1,5
1773598026,9298092675,9298542533,449.9,OK,1,1,5
1773598027,9298542619,9298944124,401.5,OK,1,1,5
1773598028,9298944209,9299150253,206.0,OK,1,1,5
1773598029,9299150327,9299487040,336.7,OK,1,1,5
1773598030,9299487126,9299692844,205.7,OK,1,1,5
1773598031,9299692926,9300045200,352.3,OK,1,1,5
1773598032,9300045288,9300447641,402.4,OK,1,1,5
1773598033,9300447721,9300653253,205.5,OK,1,1,5
1773598034,9300653315,9300989319,336.0,OK,1,1,5
1773598035,9300989383,9301195753,206.4,OK,1,1,5
1773598036,9301195818,9301533466,337.6,OK,1,1,5
1773598037,9301533551,9301954500,420.9,OK,1,1,5
1773598038,9301954603,9302163529,208.9,OK,1,1,5
1773598039,9302163641,9302500415,336.8,OK,1,1,5
1773598040,9302500488,9302707014,206.5,OK,1,1,5
1773598041,9302707089,9303046760,339.7,OK,1,1,5
1773598042,9303046836,9303388580,341.7,OK,1,1,5
1773598043,9303388643,9303596777,208.1,OK,1,1,5
1773598044,9303596834,9303935638,338.8,OK,1,1,5
1773598045,9303935697,9304145279,209.6,OK,1,1,5
1773598046,9304145339,9304484245,338.9,OK,1,1,5
1773598047,9304484326,9304690595,206.3,OK,1,1,5
1773598048,9304690679,9305029363,338.7,OK,1,1,5
1773598049,9305029442,9305389763,360.3,OK,1,1,5
1773598050,9305389834,9305596695,206.9,OK,1,1,5
1773598051,9305596752,9305935941,339.2,OK,1,1,5
1773598052,9305936020,9306145856,209.8,OK,1,1,5
1773598053,9306145913,9306483686,337.8,OK,1,1,5
1773598054,9306483760,9306690035,206.3,OK,1,1,5
1773598055,9306690092,9307026059,336.0,OK,1,1,5
1773598056,9307026127,9307438461,412.3,OK,1,1,5
1773598057,9307438537,9307645451,206.9,OK,1,1,5
1773598058,9307645508,9307984357,338.8,OK,1,1,5
1773598059,9307984416,9308191003,206.6,OK,1,1,5
1773598060,9308191060,9308557730,366.7,OK,1,1,5
1773598061,9308557789,9308961197,403.4,OK,1,1,5
1773598062,9308961256,9309167102,205.8,OK,1,1,5
1773598063,9309167157,9309503800,336.6,OK,1,1,5
1773598064,9309503875,9309711251,207.4,OK,1,1,5
1773598065,9309711326,9310059280,348.0,OK,1,1,5
1773598066,9310059418,9310443066,383.6,OK,1,1,5
1773598067,9310443142,9310649715,206.6,OK,1,1,5
1773598068,9310649792,9310987291,337.5,OK,1,1,5
1773598069,9310987367,9311194258,206.9,OK,1,1,5
1773598070,9311194348,9311561104,366.8,OK,1,1,5
1773598071,9311561170,9311967631,406.5,OK,1,1,5
1773598072,9311967694,9312173765,206.1,OK,1,1,5
1773598073,9312173829,9312510297,336.5,OK,1,1,5
1773598074,9312510383,9312716502,206.1,OK,1,1,5
1773598075,9312716583,9313052522,335.9,OK,1,1,5
1773598076,9313052623,9313449096,396.5,OK,1,1,5
1773598077,9313449178,9313654671,205.5,OK,1,1,5
1773598078,9313654737,9313993583,338.8,OK,1,1,5
1773598079,9313993641,9314199591,205.9,OK,1,1,5
1773598080,9314199652,9314564466,364.8,OK,1,1,5
1773598081,9314564548,9314950587,386.0,OK,1,1,5
1773598082,9314950646,9315157626,207.0,OK,1,1,5
1773598083,9315157684,9315494147,336.5,OK,1,1,5
1773598084,9315494211,9315700608,206.4,OK,1,1,5
1773598085,9315700690,9316066963,366.3,OK,1,1,5
1773598086,9316067046,9316450766,383.7,OK,1,1,5
1773598087,9316450840,9316657046,206.2,OK,1,1,5
1773598088,9316657112,9316993648,336.5,OK,1,1,5
1773598089,9316993705,9317200087,206.4,OK,1,1,5
1773598090,9317200157,9317569637,369.5,OK,1,1,5
1773598091,9317569697,9317972654,403.0,OK,1,1,5
1773598092,9317972742,9318180527,207.8,OK,1,1,5
1773598093,9318180616,9318517581,337.0,OK,1,1,5
1773598094,9318517714,0,0.0,TIMEOUT,1,-1,-1
1773598097,9319792879,0,0.0,NOT_LEADER,4,1,5
1773598099,9320424168,0,0.0,NOT_LEADER,3,1,5
1773598101,9320816711,0,0.0,NOT_LEADER,4,1,5
1773598103,9321202298,9321823030,620.7,OK,3,3,6
1773598104,9321823234,9322409518,586.3,OK,3,3,6
1773598105,9322409578,9323026004,616.4,OK,3,3,6
1773598106,9323026088,9323567159,541.1,OK,3,3,6
1773598107,9323567248,9324299897,732.6,OK,3,3,6
1773598108,9324299961,9324923886,623.9,OK,3,3,6
1773598109,9324923946,9325328848,404.9,OK,3,3,6
1773598110,9325328902,9325759645,430.7,OK,3,3,6
1773598111,9325759707,9326484293,724.6,OK,3,3,6
1773598112,9326484352,9326906508,422.2,OK,3,3,6
1773598113,9326906568,9327310270,403.7,OK,3,3,6
1773598114,9327310324,9327762297,452.0,OK,3,3,6
1773598115,9327762353,9328487899,725.5,OK,3,3,6
1773598116,9328487974,9328910369,422.4,OK,3,3,6
1773598117,9328910445,9329316365,405.9,OK,3,3,6
1773598118,9329316424,9329767486,451.1,OK,3,3,6
1773598119,9329767541,9330492439,724.9,OK,3,3,6
1773598120,9330492497,9330914461,422.0,OK,3,3,6
1773598121,9330914519,9331319967,405.4,OK,3,3,6
1773598122,9331320049,9331771785,451.7,OK,3,3,6
1773598123,9331771843,9332496469,724.6,OK,3,3,6
1773598124,9332496533,9332918687,422.2,OK,3,3,6
1773598125,9332918742,9333323827,405.1,OK,3,3,6
1773598126,9333323882,9333774545,450.7,OK,3,3,6
1773598127,9333774601,9334458693,684.1,OK,3,3,6
1773598128,9334458758,9334881158,422.4,OK,3,3,6
1773598129,9334881268,9335285802,404.5,OK,3,3,6
1773598130,9335285861,9335961961,676.1,OK,3,3,6
1773598131,9335962020,9336384590,422.6,OK,3,3,6
1773598132,9336384647,9336790009,405.4,OK,3,3,6
1773598133,9336790072,9337503966,713.9,OK,3,3,6
1773598134,9337504052,9337928494,424.4,OK,3,3,6
1773598135,9337928549,9338333584,405.0,OK,3,3,6
1773598136,9338333641,9338784040,450.4,OK,3,3,6
1773598137,9338784099,9339508235,724.1,OK,3,3,6
1773598138,9339508314,9339931009,422.7,OK,3,3,6
1773598139,9339931097,9340336878,405.8,OK,3,3,6
1773598140,9340336944,9340786823,449.9,OK,3,3,6
1773598141,9340786876,9341511342,724.5,OK,3,3,6
1773598142,9341511425,9341933968,422.5,OK,3,3,6
1773598143,9341934058,9342339094,405.0,OK,3,3,6
1773598144,9342339159,9342790566,451.4,OK,3,3,6
1773598145,9342790655,9343507618,717.0,OK,3,3,6
1773598146,9343507691,9343930396,422.7,OK,3,3,6
1773598147,9343930474,9344334608,404.1,OK,3,3,6
1773598148,9344334684,9344793544,458.9,OK,3,3,6
1773598149,9344793635,9345478295,684.7,OK,3,3,6
1773598150,9345478370,9345900799,422.4,OK,3,3,6
1773598151,9345900859,9346305973,405.1,OK,3,3,6
1773598152,9346306037,0,0.0,TIMEOUT,3,-1,-1
1773598153,9347316844,0,0.0,NOT_LEADER,1,3,6
1773598155,9347740835,0,0.0,NOT_LEADER,0,3,6
1773598158,9348600395,0,0.0,NOT_LEADER,2,0,7
1773598159,9348753656,9349241553,487.9,OK,0,0,7
1773598160,9349241614,9349745063,503.4,OK,0,0,7
1773598161,9349745123,9350245340,500.2,OK,0,0,7
1773598162,9350245399,9350745286,499.9,OK,0,0,7
1773598163,9350745378,9351245288,499.9,OK,0,0,7
1773598164,9351245473,9351747267,501.8,OK,0,0,7
1773598165,9351747366,9352503045,755.7,OK,0,0,7
1773598166,9352503904,9352783058,279.2,OK,0,0,7
1773598167,9352783140,9353209467,426.3,OK,0,0,7
1773598168,9353209610,9353509813,300.2,OK,0,0,7
1773598169,9353509896,9353789855,280.0,OK,0,0,7
1773598170,9353789940,9354130350,340.4,OK,0,0,7
1773598171,9354130438,9354452404,322.0,OK,0,0,7
1773598172,9354452491,9354889159,436.7,OK,0,0,7
1773598173,9354889249,9355384804,495.6,OK,0,0,7
1773598174,9355384903,9355663140,278.2,OK,0,0,7
1773598175,9355663328,9355942571,279.2,OK,0,0,7
1773598176,9355942777,9356389997,447.2,OK,0,0,7
1773598177,9356390069,9356669820,279.8,OK,0,0,7
1773598178,9356669887,9357186079,516.2,OK,0,0,7
1773598179,9357186156,9357465171,279.0,OK,0,0,7
1773598180,9357465231,9357744091,278.9,OK,0,0,7
1773598181,9357744188,9358136425,392.2,OK,0,0,7
1773598182,9358136506,9358490602,354.1,OK,0,0,7
1773598183,9358490682,9358769462,278.8,OK,0,0,7
1773598184,9358769586,9359138696,369.1,OK,0,0,7
1773598185,9359138782,9359417702,278.9,OK,0,0,7
1773598186,9359417779,9359697105,279.3,OK,0,0,7
1773598187,9359697189,9359976851,279.7,OK,0,0,7
1773598188,9359976948,9360256799,279.9,OK,0,0,7
1773598189,9360256888,9360877789,620.9,OK,0,0,7
1773598190,9360877873,9361153694,275.8,OK,0,0,7
1773598191,9361153781,9361429026,275.2,OK,0,0,7
1773598192,9361429103,9361835804,406.7,OK,0,0,7
1773598193,9361835881,9362143390,307.5,OK,0,0,7
1773598194,9362143449,9362804148,660.7,OK,0,0,7
1773598195,9362804276,9363079690,275.4,OK,0,0,7
1773598196,9363079751,9363450072,370.3,OK,0,0,7
1773598197,9363450136,9363737637,287.5,OK,0,0,7
1773598198,9363737735,9364013870,276.1,OK,0,0,7
1773598199,9364013936,9364501398,487.5,OK,0,0,7
1773598200,9364501469,9364776295,274.8,OK,0,0,7
1773598201,9364776386,9365050989,274.6,OK,0,0,7
1773598202,9365051076,9365326359,275.3,OK,0,0,7
1773598203,9365326446,9365676773,350.3,OK,0,0,7
1773598204,9365676875,9365953055,276.2,OK,0,0,7
1773598205,9365953129,9366498611,545.5,OK,0,0,7
1773598206,9366498678,9366774389,275.7,OK,0,0,7
1773598207,9366774481,9367050139,275.7,OK,0,0,7
1773598208,9367050198,9367326084,275.9,OK,0,0,7
1773598209,9367326145,9367650403,324.3,OK,0,0,7
1773598210,9367650489,9367957988,307.5,OK,0,0,7
1773598211,9367958058,9368605185,647.1,OK,0,0,7
1773598212,9368605280,9368881461,276.2,OK,0,0,7
1773598213,9368881565,9369250437,368.9,OK,0,0,7
1773598214,9369250524,9369526014,275.5,OK,0,0,7
1773598215,9369526104,9369801652,275.5,OK,0,0,7
1773598216,9369801737,9370078156,276.4,OK,0,0,7
1773598217,9370078324,9370354138,275.8,OK,0,0,7
1773598218,9370354199,9370630266,276.1,OK,0,0,7
1773598219,9370630329,9370905964,275.6,OK,0,0,7
1773598220,9370906025,9371254046,348.0,OK,0,0,7
1773598221,9371254106,9371551040,296.9,OK,0,0,7
1773598222,9371551110,9371826928,275.8,OK,0,0,7
1773598223,9371826991,9372306024,479.0,OK,0,0,7
1773598224,9372306084,9372581783,275.7,OK,0,0,7
1773598225,9372581843,9372857536,275.7,OK,0,0,7
1773598226,9372857595,9373132667,275.1,OK,0,0,7
1773598227,9373132726,9373482492,349.8,OK,0,0,7
1773598228,9373482559,9373758220,275.7,OK,0,0,7
1773598229,9373758293,0,0.0,TIMEOUT,0,-1,-1
1773598230,9374769185,0,0.0,NOT_LEADER,2,0,7
1773598232,9375182972,0,0.0,NOT_LEADER,4,0,7
1773598234,9375696961,0,0.0,NOT_LEADER,2,0,7
1773598236,9376096277,0,0.0,NOT_LEADER,1,0,7
1773598240,9376911530,9377704063,792.5,OK,2,2,8
1773598241,9377704144,9378497251,793.1,OK,2,2,8
1773598242,9378497316,9379277970,780.7,OK,2,2,8
1773598243,9379278029,9380152670,874.6,OK,2,2,8
1773598244,9380152754,9381088741,936.0,OK,2,2,8
1773598245,9381088813,9381769125,680.3,OK,2,2,8
1773598246,9381769208,9382556656,787.4,OK,2,2,8
1773598247,9382556733,9383014747,458.0,OK,2,2,8
1773598248,9383014821,9383458563,443.7,OK,2,2,8
1773598249,9383458627,9384052028,593.4,OK,2,2,8
1773598250,9384052088,9384644331,592.2,OK,2,2,8
1773598251,9384644416,9385236952,592.5,OK,2,2,8
1773598252,9385237026,9385914330,677.3,OK,2,2,8
1773598253,9385914390,9386647970,733.6,OK,2,2,8
1773598254,9386648053,9387268237,620.2,OK,2,2,8
1773598255,9387268409,9387928197,659.8,OK,2,2,8
1773598256,9387928265,9388894136,965.9,OK,2,2,8
1773598257,9388894270,9389482983,588.7,OK,2,2,8
1773598258,9389483043,9390240177,757.1,OK,2,2,8
1773598259,9390240299,9390868557,628.3,OK,2,2,8
1773598260,9390868612,9391443449,574.8,OK,2,2,8
1773598261,9391443551,9392035980,592.4,OK,2,2,8
1773598262,9392036083,9392660852,624.8,OK,2,2,8
1773598263,9392660928,9393333771,672.8,OK,2,2,8
1773598264,9393333849,9394153351,819.5,OK,2,2,8
1773598265,9394153439,9394782235,628.8,OK,2,2,8
1773598266,9394782406,9395361877,579.5,OK,2,2,8
1773598267,9395361956,9395954646,592.7,OK,2,2,8
1773598268,9395954723,9396590128,635.4,OK,2,2,8
1773598269,9396590217,9397350484,760.3,OK,2,2,8
1773598270,9397350566,9398026602,676.0,OK,2,2,8
1773598271,9398026664,9398623398,596.7,OK,2,2,8
1773598272,9398623455,9399212202,588.7,OK,2,2,8
1773598273,9399212258,9399902043,689.8,OK,2,2,8
1773598274,9399902100,9400557801,655.7,OK,2,2,8
1773598275,9400557913,9401291030,733.1,OK,2,2,8
1773598276,9401291085,9402096922,805.8,OK,2,2,8
1773598277,9402096980,0,0.0,TIMEOUT,2,-1,-1
1773598278,9403108371,9403318338,210.0,OK,3,2,8
1773598279,9403318423,0,0.0,NOT_LEADER,3,2,8
1773598280,9403536243,0,0.0,NOT_LEADER,2,2,8
1773598281,9403743968,9404185653,441.7,OK,2,2,8
1773598282,9404185742,0,0.0,TIMEOUT,2,-1,-1
1773598285,9405661230,0,0.0,NOT_LEADER,1,2,8
1773598287,9405940494,0,0.0,NOT_LEADER,1,-1,9
1773598288,9406013651,0,0.0,NOT_LEADER,0,1,9
1773598289,9406342415,9406885612,543.2,OK,1,1,9
1773598290,9406885693,9407384733,499.0,OK,1,1,9
1773598291,9407384818,9407879181,494.4,OK,1,1,9
1773598292,9407879266,9408380513,501.2,OK,1,1,9
1773598293,9408380603,9408879575,499.0,OK,1,1,9
1773598294,9408879666,9409379218,499.6,OK,1,1,9
1773598295,9409379380,9409773679,394.3,OK,1,1,9
1773598296,9409773786,9410168734,394.9,OK,1,1,9
1773598297,9410168819,9410404725,235.9,OK,1,1,9
1773598298,9410404803,9410890303,485.5,OK,1,1,9
1773598299,9410890396,9411262964,372.6,OK,1,1,9
1773598300,9411263099,9411622019,358.9,OK,1,1,9
1773598301,9411622100,9411838993,216.9,OK,1,1,9
1773598302,9411839079,9412199194,360.1,OK,1,1,9
1773598303,9412199273,9412574848,375.6,OK,1,1,9
1773598304,9412574940,9412793038,218.1,OK,1,1,9
1773598305,9412793117,9413206882,413.8,OK,1,1,9
1773598306,9413206955,9413575934,369.0,OK,1,1,9
1773598307,9413575997,9413793666,217.7,OK,1,1,9
1773598308,9413793729,9414207738,414.0,OK,1,1,9
1773598309,9414207849,9414578586,370.7,OK,1,1,9
1773598310,9414578652,9414796600,217.9,OK,1,1,9
1773598311,9414796659,9415130622,334.0,OK,1,1,9
1773598312,9415130690,9415348302,217.6,OK,1,1,9
1773598313,9415348361,9415719420,371.1,OK,1,1,9
1773598314,9415719487,9416133336,413.8,OK,1,1,9
1773598315,9416133460,9416350260,216.8,OK,1,1,9
1773598316,9416350328,9416709216,358.9,OK,1,1,9
1773598317,9416709280,9417079965,370.7,OK,1,1,9
1773598318,9417080066,9417297721,217.7,OK,1,1,9
1773598319,9417297780,9417624793,327.0,OK,1,1,9
1773598320,9417624875,9417950285,325.4,OK,1,1,9
1773598321,9417950365,9418202333,252.0,OK,1,1,9
1773598322,9418202413,9418582061,379.6,OK,1,1,9
1773598323,9418582156,9418800057,217.9,OK,1,1,9
1773598324,9418800161,9419149399,349.2,OK,1,1,9
1773598325,9419149484,9419366959,217.5,OK,1,1,9
1773598326,9419368139,9419936488,568.3,OK,1,1,9
1773598327,9419936578,9420153951,217.4,OK,1,1,9
1773598328,9420154038,9420371902,217.9,OK,1,1,9
1773598329,9420372058,9420730901,358.8,OK,1,1,9
1773598330,9420730991,9421090494,359.5,OK,1,1,9
1773598331,9421090561,9421307273,216.7,OK,1,1,9
1773598332,9421307337,9421644132,336.8,OK,1,1,9
1773598333,9421644198,9421873346,229.1,OK,1,1,9
1773598334,9421873409,9422232742,359.3,OK,1,1,9
1773598335,9422232834,9422592140,359.3,OK,1,1,9
1773598336,9422592225,9422810104,217.9,OK,1,1,9
1773598337,9422810188,9423148383,338.2,OK,1,1,9
1773598338,9423148457,9423441853,293.4,OK,1,1,9
1773598339,9423441920,9423801834,359.9,OK,1,1,9
1773598340,9423801906,9424018396,216.5,OK,1,1,9
1773598341,9424018498,9424377352,358.9,OK,1,1,9
1773598342,9424377451,9424595015,217.6,OK,1,1,9
1773598343,9424595103,9425171528,576.4,OK,1,1,9
1773598344,9425171647,9425388480,216.8,OK,1,1,9
1773598345,9425388624,9425606220,217.6,OK,1,1,9
1773598346,9425606299,9425965955,359.7,OK,1,1,9
1773598347,9425966042,9426312986,346.9,OK,1,1,9
1773598348,9426313055,9426530254,217.2,OK,1,1,9
1773598349,9426530322,9426947072,416.8,OK,1,1,9
1773598350,9426947130,9427343680,396.6,OK,1,1,9
1773598351,9427343737,9427562194,218.5,OK,1,1,9
1773598352,9427562326,9427921541,359.2,OK,1,1,9
1773598353,9427921603,9428308078,386.5,OK,1,1,9
1773598354,9428308136,9428524459,216.3,OK,1,1,9
1773598355,9428524520,9428950654,426.1,OK,1,1,9
1773598356,9428950714,9429330347,379.6,OK,1,1,9
1773598357,9429330417,9429548745,218.3,OK,1,1,9
1773598358,9429548809,9429909017,360.2,OK,1,1,9
1773598359,9429909088,9430126468,217.4,OK,1,1,9
1773598360,9430126557,9430486402,359.8,OK,1,1,9
1773598361,9430486474,9430845676,359.2,OK,1,1,9
1773598362,9430845743,9431062996,217.3,OK,1,1,9
1773598363,9431063064,9431350209,287.1,OK,1,1,9
1773598364,9431350289,0,0.0,TIMEOUT,1,-1,-1
1773598365,9432361574,0,0.0,NOT_LEADER,4,1,9
1773598367,9432748795,0,0.0,NOT_LEADER,2,1,9
1773598369,9433149841,0,0.0,NOT_LEADER,3,1,9
1773598371,9433502200,0,0.0,NOT_LEADER,4,2,10
1773598372,9433755926,9434579769,823.8,OK,2,2,10
1773598373,9434579845,0,0.0,TIMEOUT,2,-1,-1
1773598374,9435591278,9435626679,35.4,OK,0,2,10
1773598375,9435626764,0,0.0,NOT_LEADER,0,2,10
1773598376,9435762560,0,0.0,NOT_LEADER,2,2,10
1773598377,9435920572,9436648500,727.9,OK,2,2,10
1773598378,9436648575,9437040784,392.2,OK,2,2,10
1773598379,9437040838,9437604160,563.3,OK,2,2,10
1773598380,9437604222,9437732685,128.5,OK,2,2,10
1773598381,9437732741,9438405050,672.3,OK,2,2,10
1773598382,9438405105,9438888084,483.0,OK,2,2,10
1773598383,9438888162,9439016728,128.6,OK,2,2,10
1773598384,9439016801,9439587435,570.6,OK,2,2,10
1773598385,9439587509,9439716075,128.6,OK,2,2,10
1773598386,9439716148,9440179994,463.8,OK,2,2,10
1773598387,9440180408,9440479851,299.4,OK,2,2,10
1773598388,9440479916,9440836104,356.2,OK,2,2,10
1773598389,9440836176,9441496500,660.3,OK,2,2,10
1773598390,9441496561,9441625135,128.6,OK,2,2,10
1773598391,9441625209,9442149959,524.8,OK,2,2,10
1773598392,9442150056,9442895362,745.3,OK,2,2,10
1773598393,9442895437,9443220669,325.2,OK,2,2,10
1773598394,9443220745,9443701966,481.2,OK,2,2,10
1773598395,9443702049,9443830612,128.6,OK,2,2,10
