SeqNo,Sent(usec),Received(usec),Latency(ms),Result,TargetNode,LeaderHint,Term
1773715862,6907205215,6907740235,535.0,OK,0,0,27
1773715863,6908705385,6909119472,414.1,OK,0,0,27
1773715864,6910205573,6910622753,417.2,OK,0,0,27
1773715865,6911705735,6912125078,419.3,OK,0,0,27
1773715866,6913205901,6913625955,420.1,OK,0,0,27
1773715867,6914706042,6915129595,423.6,OK,0,0,27
1773715868,6916206216,6916632234,426.0,OK,0,0,27
1773715869,6917706455,6918133565,427.1,OK,0,0,27
1773715870,6919206616,6919636150,429.5,OK,0,0,27
1773715871,6920706779,6921139642,432.9,OK,0,0,27
1773715872,6922206976,6922641564,434.6,OK,0,0,27
1773715873,6923707122,6924003717,296.6,OK,0,0,27
1773715874,6925207300,6925503858,296.6,OK,0,0,27
1773715875,6926707488,6927004517,297.0,OK,0,0,27
1773715876,6928207663,6928504654,297.0,OK,0,0,27
1773715877,6929707804,0,0.0,TIMEOUT,0,-1,-1
1773715879,6932708316,0,0.0,NOT_LEADER,2,-1,29
1773715880,6934208489,0,0.0,NOT_LEADER,2,4,29
1773715881,6935708645,6936344505,635.9,OK,4,4,29
1773715882,6937208809,6937852202,643.4,OK,4,4,29
1773715883,6938708974,6939345181,636.2,OK,4,4,29
1773715884,6940209291,6940751101,541.8,OK,4,4,29
1773715885,6941709468,6942149302,439.8,OK,4,4,29
1773715886,6943209633,6943649002,439.4,OK,4,4,29
1773715887,6944709839,6945149619,439.8,OK,4,4,29
1773715888,6946210023,6946651328,441.3,OK,4,4,29
1773715889,6947710193,6948149453,439.3,OK,4,4,29
1773715890,6949210353,6949651271,440.9,OK,4,4,29
1773715891,6950710507,0,0.0,NOT_LEADER,4,1,30
1773715892,6952210650,0,0.0,NOT_LEADER,1,2,30
1773715893,6953710799,6954173546,462.7,OK,2,2,30
1773715894,6955210993,6955671210,460.2,OK,2,2,30
1773715895,6956711182,6957172655,461.5,OK,2,2,30
1773715896,6958211379,6958672714,461.3,OK,2,2,30
1773715897,6959711531,6960172553,461.0,OK,2,2,30
1773715898,6961211675,6961672502,460.8,OK,2,2,30
1773715899,6962711846,6963169348,457.5,OK,2,2,30
1773715900,6964212038,6964669630,457.6,OK,2,2,30
1773715901,6965712271,6966172752,460.5,OK,2,2,30
1773715902,6967212432,6967669671,457.2,OK,2,2,30
1773715903,6968712583,0,0.0,NOT_LEADER,2,1,31
1773715904,6970212747,0,0.0,NOT_LEADER,1,4,31
1773715905,6971712908,6972180395,467.5,OK,4,4,31
1773715906,6973213068,6973682144,469.1,OK,4,4,31
1773715907,6974713247,6975184916,471.7,OK,4,4,31
1773715908,6976213439,6976686878,473.4,OK,4,4,31
1773715909,6977713579,6978188967,475.4,OK,4,4,31
1773715910,6979213730,6979690554,476.8,OK,4,4,31
1773715911,6980713901,6981194110,480.2,OK,4,4,31
1773715912,6982214070,6982696267,482.2,OK,4,4,31
1773715913,6983714231,6984199454,485.2,OK,4,4,31
1773715914,6985214386,6985701951,487.6,OK,4,4,31
1773715915,6986714526,6987203915,489.4,OK,4,4,31
1773715916,6988214672,6988704172,489.5,OK,4,4,31
1773715917,6989714851,0,0.0,NOT_LEADER,4,3,32
1773715918,6991215002,6991594572,379.6,OK,3,3,32
1773715919,6992715184,6993095080,379.9,OK,3,3,32
1773715920,6994215345,6994592740,377.4,OK,3,3,32
1773715921,6995715528,6996092447,376.9,OK,3,3,32
1773715922,6997215677,6997595099,379.4,OK,3,3,32
1773715923,6998715825,6999095663,379.8,OK,3,3,32
1773715924,7000216124,7000594401,378.3,OK,3,3,32
1773715925,7001716314,7002095757,379.4,OK,3,3,32
1773715926,7003216473,7003594351,377.9,OK,3,3,32
1773715927,7004716651,7005094298,377.6,OK,3,3,32
1773715928,7006216805,7006595100,378.3,OK,3,3,32
1773715929,7007717055,7008094405,377.4,OK,3,3,32
1773715930,7009217213,7009594556,377.3,OK,3,3,32
1773715931,7010717400,7011094106,376.7,OK,3,3,32
1773715932,7012217555,7012595181,377.6,OK,3,3,32
1773715933,7013717704,7014096492,378.8,OK,3,3,32
1773715934,7015217908,0,0.0,TIMEOUT,3,-1,-1
1773715935,7016718067,0,0.0,NOT_LEADER,1,-1,33
1773715936,7018218237,0,0.0,NOT_LEADER,1,4,34
1773715937,7019718398,7020387355,669.0,OK,4,4,34
1773715938,7021218536,7021890685,672.1,OK,4,4,34
1773715939,7022718701,7023391952,673.3,OK,4,4,34
1773715940,7024218940,7024961339,742.4,OK,4,4,34
1773715941,7025719089,7026465129,746.0,OK,4,4,34
1773715942,7027219229,7027771715,552.5,OK,4,4,34
1773715943,7028719390,7029273756,554.4,OK,4,4,34
1773715944,7030219557,7030775976,556.4,OK,4,4,34
1773715945,7031719741,7032278567,558.8,OK,4,4,34
1773715946,7033219957,7033781843,561.9,OK,4,4,34
1773715947,7034720122,7035284500,564.4,OK,4,4,34
1773715948,7036220303,7036786047,565.7,OK,4,4,34
1773715949,7037720468,0,0.0,TIMEOUT,4,-1,-1
1773715950,7039220617,0,0.0,NOT_LEADER,2,0,36
1773715951,7040720769,7041245795,525.0,OK,0,0,36
1773715952,7042220909,7042520280,299.4,OK,0,0,36
1773715953,7043721081,7044021224,300.1,OK,0,0,36
1773715954,7045221255,7045521116,299.9,OK,0,0,36
1773715955,7046721397,7047021436,300.0,OK,0,0,36
1773715956,7048221537,7048522427,300.9,OK,0,0,36
1773715957,7049721682,7050017446,295.8,OK,0,0,36
1773715958,7051221852,7051518359,296.5,OK,0,0,36
1773715959,7052721996,7053018421,296.4,OK,0,0,36
1773715960,7054222196,7054517700,295.5,OK,0,0,36
1773715961,7055722368,7056018515,296.1,OK,0,0,36
1773715962,7057222682,7057517807,295.1,OK,0,0,36
1773715963,7058722829,7059019025,296.2,OK,0,0,36
1773715964,7060222993,7060519134,296.1,OK,0,0,36
1773715965,7061723145,7062018865,295.7,OK,0,0,36
1773715966,7063223311,7063519272,296.0,OK,0,0,36
1773715967,7064723456,0,0.0,TIMEOUT,0,-1,-1
1773715968,7066223600,0,0.0,NOT_LEADER,4,-1,37
1773715969,7067723774,0,0.0,NOT_LEADER,2,1,38
1773715970,7069223943,7069596561,372.6,OK,1,1,38
1773715971,7070724140,7071095508,371.4,OK,1,1,38
1773715972,7072224316,7072595046,370.7,OK,1,1,38
1773715973,7073724478,7074094772,370.3,OK,1,1,38
1773715974,7075224660,7075474900,250.2,OK,1,1,38
1773715975,7076724883,7076943996,219.1,OK,1,1,38
1773715976,7078225075,7078444635,219.6,OK,1,1,38
1773715977,7079725222,7079945216,220.0,OK,1,1,38
1773715978,7081225384,7081444241,218.9,OK,1,1,38
1773715979,7082725523,7082945187,219.7,OK,1,1,38
1773715980,7084225648,7084444437,218.8,OK,1,1,38
1773715981,7085725923,7085946391,220.5,OK,1,1,38
1773715982,7087226062,7087444572,218.5,OK,1,1,38
1773715983,7088726200,7088946049,219.8,OK,1,1,38
1773715984,7090226330,7090446122,219.8,OK,1,1,38
1773715985,7091726465,7091946303,219.8,OK,1,1,38
1773715986,7093226612,0,0.0,TIMEOUT,1,-1,-1
1773715987,7094726757,0,0.0,NOT_LEADER,2,-1,39
1773715988,7096226915,0,0.0,NOT_LEADER,2,0,40
1773715989,7097727069,7098369369,642.3,OK,0,0,40
1773715990,7099227230,7099655006,427.8,OK,0,0,40
1773715991,7100727396,7101154120,426.7,OK,0,0,40
1773715992,7102227592,7102648510,420.9,OK,0,0,40
1773715993,7103727761,7104034357,306.6,OK,0,0,40
1773715994,7105227975,7105534645,306.7,OK,0,0,40
1773715995,7106728130,7107035675,307.5,OK,0,0,40
1773715996,7108228289,7108536237,307.9,OK,0,0,40
1773715997,7109728442,7110034895,306.5,OK,0,0,40
1773715998,7111228608,7111535749,307.1,OK,0,0,40
1773715999,7112728761,7113038916,310.2,OK,0,0,40
1773716000,7114228938,7114541939,313.0,OK,0,0,40
1773716001,7115729096,7116043812,314.7,OK,0,0,40
1773716002,7117229291,7117545191,315.9,OK,0,0,40
1773716003,7118729472,7119047986,318.5,OK,0,0,40
1773716004,7120229624,7120523275,293.7,OK,0,0,40
1773716005,7121729851,0,0.0,TIMEOUT,0,-1,-1
1773716006,7123230040,0,0.0,NOT_LEADER,2,-1,41
1773716008,7126230322,0,0.0,NOT_LEADER,3,1,42
1773716009,7127730504,7128093896,363.4,OK,1,1,42
1773716010,7129230665,7129562741,332.1,OK,1,1,42
1773716011,7130730826,7131057205,326.4,OK,1,1,42
1773716012,7132230974,7132408724,177.8,OK,1,1,42
1773716013,7133731145,7133911138,180.0,OK,1,1,42
1773716014,7135231300,7135409745,178.4,OK,1,1,42
1773716015,7136731445,7136909714,178.3,OK,1,1,42
1773716016,7138231590,7138410473,178.9,OK,1,1,42
1773716017,7139731854,7139909991,178.1,OK,1,1,42
1773716018,7141232031,7141410545,178.5,OK,1,1,42
1773716019,7142732213,7142911064,178.9,OK,1,1,42
1773716020,7144232362,7144410096,177.7,OK,1,1,42
1773716021,7145732513,7145910529,178.0,OK,1,1,42
1773716022,7147232678,7147410578,177.9,OK,1,1,42
1773716023,7148732839,7148911214,178.4,OK,1,1,42
1773716024,7150233101,0,0.0,TIMEOUT,1,-1,-1
1773716025,7151733254,0,0.0,NOT_LEADER,3,-1,44
1773716027,7154733591,0,0.0,NOT_LEADER,4,0,45
1773716028,7156233770,7156833244,599.5,OK,0,0,45
1773716029,7157733932,7158158153,424.2,OK,0,0,45
1773716030,7159234108,7159586014,351.9,OK,0,0,45
1773716031,7160734275,7161036087,301.8,OK,0,0,45
1773716032,7162234464,7162536443,302.0,OK,0,0,45
1773716033,7163734622,7164044604,310.0,OK,0,0,45
1773716034,7165234778,7165544879,310.1,OK,0,0,45
1773716035,7166734949,7167044955,310.0,OK,0,0,45
1773716036,7168235102,7168546205,311.1,OK,0,0,45
1773716037,7169735276,7170046149,310.9,OK,0,0,45
1773716038,7171235426,7171547379,312.0,OK,0,0,45
1773716039,7172735586,7173046131,310.5,OK,0,0,45
1773716040,7174235751,7174537290,301.5,OK,0,0,45
1773716041,7175735914,7176037182,301.3,OK,0,0,45
1773716042,7177236078,7177538300,302.2,OK,0,0,45
1773716043,7178736249,7179037392,301.1,OK,0,0,45
1773716044,7180236415,0,0.0,TIMEOUT,0,-1,-1
1773716045,7181736558,0,0.0,NOT_LEADER,2,-1,46
1773716047,7184736879,7185142126,405.2,OK,1,1,47
1773716048,7186237061,7186637425,400.4,OK,1,1,47
1773716049,7187737216,7188140994,403.8,OK,1,1,47
1773716050,7189237421,7189654535,417.1,OK,1,1,47
1773716051,7190737609,7190952046,214.4,OK,1,1,47
1773716052,7192237815,7192454933,217.1,OK,1,1,47
1773716053,7193737960,7193956547,218.6,OK,1,1,47
1773716054,7195238109,7195459262,221.2,OK,1,1,47
1773716055,7196738283,7196961481,223.2,OK,1,1,47
1773716056,7198238457,7198463986,225.5,OK,1,1,47
1773716057,7199738663,7199965626,227.0,OK,1,1,47
1773716058,7201238870,7201468788,229.9,OK,1,1,47
1773716059,7202739061,7202971724,232.7,OK,1,1,47
1773716060,7204239230,7204474511,235.3,OK,1,1,47
1773716061,7205739396,7205976512,237.1,OK,1,1,47
1773716062,7207239556,0,0.0,TIMEOUT,1,-1,-1
1773716063,7208739676,0,0.0,NOT_LEADER,2,-1,48
1773716064,7210239821,0,0.0,NOT_LEADER,4,3,49
1773716065,7211740044,7212373275,633.2,OK,3,3,49
1773716066,7213240193,7213875393,635.2,OK,3,3,49
1773716067,7214740363,7215450677,710.3,OK,3,3,49
1773716068,7216240539,7216879455,638.9,OK,3,3,49
1773716069,7217740802,7218251646,510.8,OK,3,3,49
1773716070,7219240969,7219630153,389.2,OK,3,3,49
1773716071,7220741166,7221128826,387.7,OK,3,3,49
1773716072,7222241347,7222628446,387.1,OK,3,3,49
1773716073,7223741511,7224129113,387.6,OK,3,3,49
1773716074,7225241698,7225628638,386.9,OK,3,3,49
1773716075,7226741928,7227128565,386.6,OK,3,3,49
1773716076,7228242102,7228630050,387.9,OK,3,3,49
1773716077,7229742341,7230128775,386.4,OK,3,3,49
1773716078,7231242534,7231634883,392.3,OK,3,3,49
1773716079,7232742713,7233129578,386.9,OK,3,3,49
1773716080,7234242897,7234629929,387.0,OK,3,3,49
1773716081,7235743163,0,0.0,TIMEOUT,3,-1,-1
1773716082,7237243320,0,0.0,NOT_LEADER,2,1,50
1773716083,7238743479,0,0.0,NOT_LEADER,1,0,51
1773716084,7240243649,7240872109,628.5,OK,0,0,51
1773716085,7241743840,7242203528,459.7,OK,0,0,51
1773716086,7243244071,7243937864,693.8,OK,0,0,51
1773716087,7244744213,7245175823,431.6,OK,0,0,51
1773716088,7246244375,7246637745,393.4,OK,0,0,51
1773716089,7247744538,7248070452,325.9,OK,0,0,51
1773716090,7249244792,7249569001,324.2,OK,0,0,51
1773716091,7250744959,7251070852,325.9,OK,0,0,51
1773716092,7252245138,7252569944,324.8,OK,0,0,51
1773716093,7253745298,7254070589,325.3,OK,0,0,51
1773716094,7255245660,7255570746,325.1,OK,0,0,51
1773716095,7256745889,7257070672,324.8,OK,0,0,51
1773716096,7258246060,7258571692,325.6,OK,0,0,51
1773716097,7259746229,7260072896,326.7,OK,0,0,51
1773716098,7261246401,7261575706,329.3,OK,0,0,51
1773716099,7262746560,7263077038,330.5,OK,0,0,51
1773716100,7264246737,0,0.0,TIMEOUT,0,-1,-1
1773716101,7265746934,0,0.0,NOT_LEADER,3,-1,53
1773716102,7267247113,7267858399,611.3,OK,3,3,53
1773716103,7268747289,7269359348,612.1,OK,3,3,53
1773716104,7270247466,7270861414,613.9,OK,3,3,53
1773716105,7271747632,7272364203,616.6,OK,3,3,53
1773716106,7273247865,7273863692,615.8,OK,3,3,53
1773716107,7274748031,7275212954,464.9,OK,3,3,53
1773716108,7276248187,7276716100,467.9,OK,3,3,53
1773716109,7277748353,7278217040,468.7,OK,3,3,53
1773716110,7279248514,7279720246,471.7,OK,3,3,53
1773716111,7280748672,7281221969,473.3,OK,3,3,53
1773716112,7282248861,7282725292,476.4,OK,3,3,53
1773716113,7283749047,7284227403,478.4,OK,3,3,53
1773716114,7285249223,7285730829,481.6,OK,3,3,53
1773716115,7286749407,7287233841,484.4,OK,3,3,53
1773716116,7288249601,7288736982,487.4,OK,3,3,53
1773716117,7289749836,7290238868,489.0,OK,3,3,53
1773716118,7291250027,0,0.0,TIMEOUT,3,-1,-1
1773716119,7292750171,0,0.0,NOT_LEADER,0,-1,54
1773716120,7294250335,0,0.0,NOT_LEADER,0,4,55
1773716121,7295750502,7296401088,650.6,OK,4,4,55
1773716122,7297250654,7297902801,652.1,OK,4,4,55
1773716123,7298750852,7299404541,653.7,OK,4,4,55
1773716124,7300250991,7300906990,656.0,OK,4,4,55
1773716125,7301751139,7302408273,657.1,OK,4,4,55
1773716126,7303251306,7303749354,498.0,OK,4,4,55
1773716127,7304751481,7305252340,500.9,OK,4,4,55
1773716128,7306251708,7306753796,502.1,OK,4,4,55
1773716129,7307751939,7308257674,505.7,OK,4,4,55
1773716130,7309252171,7309758887,506.7,OK,4,4,55
1773716131,7310752332,7311261657,509.3,OK,4,4,55
1773716132,7312252496,7312765186,512.7,OK,4,4,55
1773716133,7313752664,7314267820,515.2,OK,4,4,55
1773716134,7315252845,7315771951,519.1,OK,4,4,55
1773716135,7316753052,7317272645,519.6,OK,4,4,55
1773716136,7318253209,7318776899,523.7,OK,4,4,55
1773716137,7319753382,0,0.0,TIMEOUT,4,-1,-1
1773716138,7321253552,0,0.0,NOT_LEADER,1,-1,56
1773716139,7322753825,0,0.0,NOT_LEADER,2,1,57
1773716140,7324254008,7324635900,381.9,OK,1,1,57
1773716141,7325754168,7326125576,371.4,OK,1,1,57
1773716142,7327254335,7327603192,348.9,OK,1,1,57
1773716143,7328754481,0,0.0,TIMEOUT,1,-1,-1
1773716144,7330254628,7330254688,0.1,OK,0,1,57
1773716145,7331754835,0,0.0,NOT_LEADER,0,1,57
1773716146,7333255001,0,0.0,NOT_LEADER,1,1,57
1773716147,7334755159,7334755217,0.1,OK,1,1,57
1773716148,7336255338,7336255421,0.1,OK,1,1,57
1773716149,7337755516,7337755749,0.2,OK,1,1,57
1773716150,7339255784,7339255885,0.1,OK,1,1,57
1773716151,7340755977,7340756100,0.1,OK,1,1,57
1773716152,7342256129,7342256192,0.1,OK,1,1,57
1773716153,7343756294,7343756385,0.1,OK,1,1,57
1773716154,7345256444,7345256508,0.1,OK,1,1,57
1773716155,7346756590,7346756652,0.1,OK,1,1,57
1773716156,7348256788,7348256864,0.1,OK,1,1,57
1773716158,7351257081,0,0.0,NOT_LEADER,0,2,59
1773716159,7352757244,7353666011,908.8,OK,2,2,59
1773716160,7354257425,7355168593,911.2,OK,2,2,59
1773716161,7355757568,7356671461,913.9,OK,2,2,59
1773716162,7357257851,7358174027,916.2,OK,2,2,59
1773716163,7358758009,0,0.0,TIMEOUT,2,-1,-1
1773716164,7360258174,7360258230,0.1,OK,2,2,59
1773716165,7361758390,7361758475,0.1,OK,2,2,59
1773716166,7363258565,7363258655,0.1,OK,2,2,59
1773716167,7364758866,7364758933,0.1,OK,2,2,59
1773716168,7366259030,7366259093,0.1,OK,2,2,59
1773716169,7367759178,7367759241,0.1,OK,2,2,59
1773716170,7369259327,7369259386,0.1,OK,2,2,59
1773716171,7370759493,0,0.0,NOT_LEADER,2,1,60
1773716172,7372259641,0,0.0,NOT_LEADER,1,4,60
1773716173,7373759846,0,0.0,NOT_LEADER,4,4,60
1773716174,7375260044,7375260131,0.1,OK,4,4,60
1773716175,7376760134,7376760205,0.1,OK,4,4,60
1773716176,7378260323,7378260411,0.1,OK,4,4,60
1773716177,7379760475,7379760539,0.1,OK,4,4,60
1773716178,7381260776,7381260876,0.1,OK,4,4,60
1773716179,7382760941,7382761076,0.1,OK,4,4,60
1773716180,7384261122,7384261217,0.1,OK,4,4,60
1773716181,7385761265,7385761333,0.1,OK,4,4,60
1773716182,7387261430,7387261524,0.1,OK,4,4,60
1773716183,7388761596,7388761663,0.1,OK,4,4,60
1773716184,7390261777,7390261866,0.1,OK,4,4,60
1773716185,7391762048,7391762157,0.1,OK,4,4,60
1773716186,7393262205,7393262277,0.1,OK,4,4,60
1773716187,7394762383,7394762446,0.1,OK,4,4,60
1773716189,7397762868,7398080180,317.3,OK,0,0,61
1773716190,7399263023,7399577684,314.7,OK,0,0,61
1773716191,7400763189,7401078744,315.6,OK,0,0,61
1773716192,7402263361,7402578854,315.5,OK,0,0,61
1773716193,7403763573,7404079404,315.8,OK,0,0,61
1773716194,7405263874,7405578887,315.0,OK,0,0,61
1773716195,7406764045,7407078750,314.7,OK,0,0,61
1773716196,7408264256,7408580922,316.7,OK,0,0,61
1773716197,7409764426,7410080974,316.5,OK,0,0,61
1773716198,7411264577,7411580287,315.7,OK,0,0,61
1773716199,7412764915,7413080491,315.6,OK,0,0,61
1773716200,7414265077,7414580172,315.1,OK,0,0,61
1773716201,7415765240,7416076036,310.8,OK,0,0,61
1773716202,7417265384,7417575361,310.0,OK,0,0,61
1773716203,7418765559,7419076880,311.3,OK,0,0,61
1773716204,7420265843,7420577359,311.5,OK,0,0,61
1773716205,7421766130,0,0.0,TIMEOUT,0,-1,-1
1773716206,7423266296,0,0.0,NOT_LEADER,3,1,63
1773716207,7424766454,7425186105,419.7,OK,1,1,63
1773716208,7426266605,7426692538,425.9,OK,1,1,63
1773716209,7427766906,7428196904,430.0,OK,1,1,63
1773716210,7429267075,7429699146,432.1,OK,1,1,63
1773716211,7430767238,7431066121,298.9,OK,1,1,63
1773716212,7432267394,7432446326,178.9,OK,1,1,63
1773716213,7433767568,7433947075,179.5,OK,1,1,63
1773716214,7435267916,7435446165,178.2,OK,1,1,63
1773716215,7436768122,7436947053,178.9,OK,1,1,63
1773716216,7438268304,7438448306,180.0,OK,1,1,63
1773716217,7439768492,7439946344,177.9,OK,1,1,63
1773716218,7441268670,7441448067,179.4,OK,1,1,63
1773716219,7442768853,7442948522,179.7,OK,1,1,63
1773716220,7444269053,7444447539,178.5,OK,1,1,63
1773716221,7445769257,7445949709,180.5,OK,1,1,63
1773716222,7447269419,7447448094,178.7,OK,1,1,63
1773716223,7448769597,0,0.0,TIMEOUT,1,-1,-1
1773716224,7450269902,0,0.0,NOT_LEADER,2,-1,64
1773716227,7454770388,0,0.0,NOT_LEADER,4,3,65
1773716228,7456270565,7456844788,574.2,OK,3,3,65
1773716229,7457770728,7458346755,576.0,OK,3,3,65
1773716230,7459270972,7459713311,442.3,OK,3,3,65
1773716231,7460771104,7461216184,445.1,OK,3,3,65
1773716232,7462271268,7462718140,446.9,OK,3,3,65
1773716233,7463771486,7464219828,448.3,OK,3,3,65
1773716234,7465271650,7465722693,451.0,OK,3,3,65
1773716235,7466771810,7467224312,452.5,OK,3,3,65
1773716236,7468272041,7468727072,455.0,OK,3,3,65
1773716237,7469772186,7470229738,457.6,OK,3,3,65
1773716238,7471272356,7471730970,458.6,OK,3,3,65
1773716239,7472772513,7473235246,462.7,OK,3,3,65
1773716240,7474272674,7474710983,438.3,OK,3,3,65
1773716241,7475772852,7476214293,441.4,OK,3,3,65
1773716242,7477272988,0,0.0,TIMEOUT,3,-1,-1
1773716243,7478773153,0,0.0,NOT_LEADER,2,-1,66
1773716244,7480273298,0,0.0,NOT_LEADER,0,1,67
1773716245,7481773465,7482150200,376.7,OK,1,1,67
1773716246,7483273654,7483652415,378.8,OK,1,1,67
1773716247,7484774008,7485154446,380.4,OK,1,1,67
1773716248,7486274186,7486683271,409.1,OK,1,1,67
1773716249,7487774401,7488159003,384.6,OK,1,1,67
1773716250,7489274552,7489582363,307.8,OK,1,1,67
1773716251,7490774712,7491059364,284.7,OK,1,1,67
1773716252,7492274983,7492561508,286.5,OK,1,1,67
1773716253,7493775194,7494064132,288.9,OK,1,1,67
1773716254,7495275330,7495568451,293.1,OK,1,1,67
1773716255,7496775473,7497070013,294.5,OK,1,1,67
1773716256,7498275613,7498570372,294.8,OK,1,1,67
1773716257,7499775756,7500072523,296.8,OK,1,1,67
1773716258,7501276055,7501575238,299.2,OK,1,1,67
1773716259,7502776230,7503076945,300.7,OK,1,1,67
1773716260,7504276374,7504578421,302.0,OK,1,1,67
1773716261,7505776499,0,0.0,TIMEOUT,1,-1,-1
1773716262,7507276647,0,0.0,NOT_LEADER,4,-1,68
1773716263,7508776935,0,0.0,NOT_LEADER,4,3,69
1773716264,7510277078,7510909722,632.6,OK,3,3,69
1773716265,7511777221,7512369263,592.0,OK,3,3,69
1773716266,7513277371,7513798384,521.0,OK,3,3,69
1773716267,7514777530,7515241505,464.0,OK,3,3,69
1773716268,7516277692,7516594150,316.5,OK,3,3,69
1773716269,7517777882,7518093140,315.3,OK,3,3,69
1773716270,7519278063,7519593313,315.2,OK,3,3,69
1773716271,7520778204,7521093336,315.1,OK,3,3,69
1773716272,7522278387,7522592616,314.2,OK,3,3,69
1773716273,7523778547,7524093085,314.5,OK,3,3,69
1773716274,7525278702,7525593196,314.5,OK,3,3,69
1773716275,7526778853,7527094375,315.5,OK,3,3,69
1773716276,7528279013,7528593263,314.2,OK,3,3,69
1773716277,7529779188,7530094923,315.7,OK,3,3,69
1773716278,7531279362,7531594766,315.4,OK,3,3,69
1773716279,7532779526,7533094598,315.1,OK,3,3,69
1773716280,7534279684,0,0.0,TIMEOUT,3,-1,-1
1773716281,7535779851,0,0.0,NOT_LEADER,2,1,71
1773716282,7537280062,7537624090,344.0,OK,1,1,71
1773716283,7538780244,7539026377,246.1,OK,1,1,71
1773716284,7540280376,7540501827,221.5,OK,1,1,71
1773716285,7541780521,7542025941,245.4,OK,1,1,71
1773716286,7543280695,7543525961,245.3,OK,1,1,71
1773716287,7544780842,7544960054,179.2,OK,1,1,71
1773716288,7546280984,7546459677,178.7,OK,1,1,71
1773716289,7547781168,7547959386,178.2,OK,1,1,71
1773716290,7549281381,7549459523,178.1,OK,1,1,71
1773716291,7550781624,7550959958,178.3,OK,1,1,71
1773716292,7552281773,7552459726,178.0,OK,1,1,71
1773716293,7553781920,7553960178,178.3,OK,1,1,71
1773716294,7555282209,7555460058,177.8,OK,1,1,71
1773716295,7556782381,7556960887,178.5,OK,1,1,71
1773716296,7558282556,7558462598,180.0,OK,1,1,71
1773716297,7559782716,7559960721,178.0,OK,1,1,71
1773716298,7561282874,0,0.0,TIMEOUT,1,-1,-1
1773716299,7562783093,0,0.0,NOT_LEADER,4,-1,72
1773716300,7564283314,0,0.0,NOT_LEADER,2,0,73
1773716301,7565783487,7566208448,425.0,OK,0,0,73
1773716302,7567283645,7567702588,418.9,OK,0,0,73
1773716303,7568783791,7569206093,422.3,OK,0,0,73
1773716304,7570283937,7570705975,422.0,OK,0,0,73
1773716305,7571784102,7572193641,409.5,OK,0,0,73
1773716306,7573284284,7573583285,299.0,OK,0,0,73
1773716307,7574784457,7575083701,299.2,OK,0,0,73
1773716308,7576284622,7576584411,299.8,OK,0,0,73
1773716309,7577784782,7578084387,299.6,OK,0,0,73
1773716310,7579284924,7579584484,299.6,OK,0,0,73
1773716311,7580785076,7581085083,300.0,OK,0,0,73
1773716312,7582285253,7582586095,300.8,OK,0,0,73
1773716313,7583785433,7584084661,299.2,OK,0,0,73
1773716314,7585285620,7585585747,300.1,OK,0,0,73
1773716315,7586785788,7587086580,300.8,OK,0,0,73
1773716316,7588285958,7588585412,299.5,OK,0,0,73
1773716317,7589786134,0,0.0,TIMEOUT,0,-1,-1
1773716318,7591286297,0,0.0,NOT_LEADER,3,-1,74
1773716319,7592786479,0,0.0,NOT_LEADER,2,-1,75
