SeqNo,Sent(usec),Received(usec),Latency(ms),Result,TargetNode,LeaderHint,Term
1773725248,16407999324,16407999401,0.1,OK,4,4,50
1773725249,16409499483,16409499567,0.1,OK,4,4,50
1773725250,16410999662,16410999742,0.1,OK,4,4,50
1773725251,16412499814,16412499898,0.1,OK,4,4,50
1773725252,16413999962,16414000082,0.1,OK,4,4,50
1773725253,16415500317,16415500393,0.1,OK,4,4,50
1773725254,16417000422,16417000482,0.1,OK,4,4,50
1773725255,16418500592,16418500672,0.1,OK,4,4,50
1773725258,16423001024,0,0.0,NOT_LEADER,3,0,51
1773725259,16424501218,16425347235,846.0,OK,0,0,51
1773725260,16426001363,16426844671,843.3,OK,0,0,51
1773725261,16427501515,16428349255,847.7,OK,0,0,51
1773725262,16429001654,16429527223,525.6,OK,0,0,51
1773725263,16430501807,16430949361,447.6,OK,0,0,51
1773725264,16432001968,16432449842,447.9,OK,0,0,51
1773725265,16433502119,16433948658,446.5,OK,0,0,51
1773725266,16435002249,16435450846,448.6,OK,0,0,51
1773725267,16436502375,16436953788,451.4,OK,0,0,51
1773725268,16438002512,16438455615,453.1,OK,0,0,51
1773725269,16439502645,16439956433,453.8,OK,0,0,51
1773725270,16441002827,16441461408,458.6,OK,0,0,51
1773725271,16442502994,16442964522,461.5,OK,0,0,51
1773725272,16444003160,16444466708,463.5,OK,0,0,51
1773725273,16445503310,16445969625,466.3,OK,0,0,51
1773725274,16447003480,0,0.0,TIMEOUT,0,-1,-1
1773725275,16448503626,0,0.0,NOT_LEADER,4,-1,52
1773725276,16450003774,0,0.0,NOT_LEADER,3,-1,52
1773725277,16451503919,0,0.0,NOT_LEADER,4,3,53
1773725278,16453004075,0,0.0,NOT_LEADER,3,-1,54
1773725279,16454504223,0,0.0,NOT_LEADER,4,-1,54
1773725280,16456004375,0,0.0,NOT_LEADER,3,2,55
1773725281,16457504520,0,0.0,TIMEOUT,2,-1,-1
1773725282,16459004670,16459004733,0.1,OK,3,2,55
1773725283,16460504809,0,0.0,NOT_LEADER,3,2,55
1773725284,16462004940,0,0.0,NOT_LEADER,2,2,55
1773725285,16463505155,16463505223,0.1,OK,2,2,55
1773725286,16465005326,16465005389,0.1,OK,2,2,55
1773725287,16466505486,16466505561,0.1,OK,2,2,55
1773725288,16468005639,16468005712,0.1,OK,2,2,55
1773725289,16469505792,16469505920,0.1,OK,2,2,55
1773725290,16471005992,16471006076,0.1,OK,2,2,55
1773725291,16472506180,16472506262,0.1,OK,2,2,55
1773725292,16474006319,16474006398,0.1,OK,2,2,55
1773725293,16475506481,16475506557,0.1,OK,2,2,55
1773725294,16477006669,16477006748,0.1,OK,2,2,55
1773725295,16478506837,16478506914,0.1,OK,2,2,55
1773725296,16480007008,16480007085,0.1,OK,2,2,55
1773725299,16484507550,0,0.0,NOT_LEADER,3,-1,56
1773725301,16487507867,0,0.0,NOT_LEADER,4,0,58
1773725302,16489008030,0,0.0,NOT_LEADER,0,-1,59
1773725303,16490508195,0,0.0,NOT_LEADER,4,0,60
1773725304,16492008357,0,0.0,NOT_LEADER,0,3,61
1773725305,16493508523,16494345432,836.9,OK,3,3,61
1773725306,16495008682,16495774625,765.9,OK,3,3,61
1773725307,16496508853,16497420246,911.4,OK,3,3,61
1773725308,16498009008,16498849605,840.6,OK,3,3,61
1773725309,16499509174,16500279083,769.9,OK,3,3,61
1773725310,16501009345,16502010571,1001.2,OK,3,3,61
1773725311,16502509490,16503356048,846.6,OK,3,3,61
1773725312,16504009636,16504858254,848.6,OK,3,3,61
1773725313,16505509799,16506090899,581.1,OK,3,3,61
1773725314,16507009991,16507787786,777.8,OK,3,3,61
1773725315,16508510162,16509362089,851.9,OK,3,3,61
1773725316,16510010334,16510864605,854.3,OK,3,3,61
1773725317,16511510505,16512438630,928.1,OK,3,3,61
1773725318,16513010667,16513867984,857.3,OK,3,3,61
1773725319,16514510866,16515099229,588.4,OK,3,3,61
1773725320,16516011029,16516871823,860.8,OK,3,3,61
1773725321,16517511189,0,0.0,TIMEOUT,3,-1,-1
1773725324,16522011746,0,0.0,NOT_LEADER,4,-1,63
1773725326,16525012087,0,0.0,NOT_LEADER,2,-1,64
1773725327,16526512243,0,0.0,NOT_LEADER,2,-1,65
1773725328,16528012397,0,0.0,NOT_LEADER,3,0,66
1773725329,16529512575,16529951215,438.6,OK,0,0,66
1773725330,16531012745,16531452028,439.3,OK,0,0,66
1773725331,16532512907,16532955601,442.7,OK,0,0,66
1773725332,16534013075,16534455081,442.0,OK,0,0,66
1773725333,16535513240,16535961646,448.4,OK,0,0,66
1773725334,16537013483,16537464392,450.9,OK,0,0,66
1773725335,16538513644,16538960385,446.7,OK,0,0,66
1773725336,16540013802,16540464923,451.1,OK,0,0,66
1773725337,16541513964,16541969618,455.7,OK,0,0,66
1773725338,16543014131,16543470537,456.4,OK,0,0,66
1773725339,16544514295,16544972239,457.9,OK,0,0,66
1773725340,16546014453,16546471312,456.9,OK,0,0,66
1773725341,16547514608,16547975633,461.0,OK,0,0,66
1773725342,16549014778,16549479883,465.1,OK,0,0,66
1773725343,16550514932,16550983282,468.4,OK,0,0,66
1773725344,16552015102,16552483441,468.3,OK,0,0,66
1773725345,16553515252,0,0.0,TIMEOUT,0,-1,-1
1773725347,16556515582,0,0.0,NOT_LEADER,4,-1,67
1773725348,16558015735,0,0.0,NOT_LEADER,3,-1,68
1773725350,16561016116,0,0.0,NOT_LEADER,2,-1,69
1773725352,16564016424,0,0.0,NOT_LEADER,4,-1,71
1773725353,16565516583,0,0.0,NOT_LEADER,3,-1,71
1773725354,16567016760,0,0.0,NOT_LEADER,2,-1,72
1773725355,16568516971,16569259524,742.6,OK,0,0,73
1773725356,16570017115,16570494600,477.5,OK,0,0,73
1773725357,16571517287,16571994910,477.6,OK,0,0,73
1773725358,16573017459,16573495220,477.8,OK,0,0,73
1773725359,16574517600,16574999411,481.8,OK,0,0,73
1773725360,16576017761,16576503025,485.3,OK,0,0,73
1773725361,16577517934,16578007268,489.3,OK,0,0,73
1773725362,16579018101,16579503215,485.1,OK,0,0,73
1773725363,16580518251,16581010700,492.4,OK,0,0,73
1773725364,16582018411,16582514795,496.4,OK,0,0,73
1773725365,16583518580,16584011389,492.8,OK,0,0,73
1773725366,16585018732,16585518156,499.4,OK,0,0,73
1773725367,16586518904,16587022342,503.4,OK,0,0,73
1773725368,16588019066,16588518896,499.8,OK,0,0,73
1773725369,16589519217,16590026837,507.6,OK,0,0,73
1773725370,16591019380,16591525108,505.7,OK,0,0,73
1773725371,16592519522,0,0.0,TIMEOUT,0,-1,-1
1773725372,16594019692,0,0.0,NOT_LEADER,4,0,73
1773725374,16597020035,0,0.0,NOT_LEADER,3,-1,75
1773725375,16598520227,0,0.0,NOT_LEADER,3,-1,75
1773725378,16603020749,0,0.0,NOT_LEADER,0,3,78
1773725379,16604520908,0,0.0,NOT_LEADER,3,-1,78
1773725380,16606021070,0,0.0,NOT_LEADER,4,3,79
1773725381,16607521222,16608166492,645.3,OK,3,3,79
1773725382,16609021398,16609937668,916.3,OK,3,3,79
1773725383,16610521562,16611367314,845.8,OK,3,3,79
1773725384,16612021722,16612880874,859.2,OK,3,3,79
1773725385,16613521870,16614370270,848.4,OK,3,3,79
1773725386,16615022032,16615873008,851.0,OK,3,3,79
1773725387,16616522212,16617374652,852.4,OK,3,3,79
1773725388,16618022376,16618876614,854.2,OK,3,3,79
1773725389,16619522541,16620450910,928.4,OK,3,3,79
1773725390,16621022715,0,0.0,TIMEOUT,3,-1,-1
1773725392,16624023051,16624023114,0.1,OK,3,3,79
1773725393,16625523238,16625523312,0.1,OK,3,3,79
1773725394,16627023441,16627023508,0.1,OK,3,3,79
1773725395,16628523625,16628523714,0.1,OK,3,3,79
1773725396,16630023773,16630023846,0.1,OK,3,3,79
1773725397,16631523926,0,0.0,TIMEOUT,3,-1,-1
1773725399,16634524241,0,0.0,NOT_LEADER,2,-1,80
1773725400,16636024382,0,0.0,NOT_LEADER,2,4,81
1773725401,16637524519,0,0.0,TIMEOUT,4,-1,-1
1773725404,16642025074,16642322423,297.3,OK,3,4,81
1773725405,16643525196,0,0.0,NOT_LEADER,3,4,81
1773725406,16645025294,0,0.0,NOT_LEADER,4,4,81
1773725407,16646525428,16646525503,0.1,OK,4,4,81
1773725408,16648025557,16648025621,0.1,OK,4,4,81
1773725409,16649525692,16649525754,0.1,OK,4,4,81
1773725410,16651025805,16651025866,0.1,OK,4,4,81
1773725411,16652525937,16652526000,0.1,OK,4,4,81
1773725412,16654026064,16654026127,0.1,OK,4,4,81
1773725413,16655526207,16655526281,0.1,OK,4,4,81
1773725414,16657026356,16657026434,0.1,OK,4,4,81
1773725415,16658526495,16658526572,0.1,OK,4,4,81
1773725416,16660026656,16660026734,0.1,OK,4,4,81
1773725417,16661526882,16661526960,0.1,OK,4,4,81
1773725420,16666027343,0,0.0,NOT_LEADER,2,0,82
1773725421,16667527510,16668330056,802.5,OK,0,0,82
1773725422,16669027666,16669833914,806.2,OK,0,0,82
1773725423,16670527815,16671337288,809.5,OK,0,0,82
1773725424,16672027988,16672838540,810.6,OK,0,0,82
1773725425,16673528182,16673963989,435.8,OK,0,0,82
1773725426,16675028287,16675466443,438.2,OK,0,0,82
1773725427,16676528441,16676965411,437.0,OK,0,0,82
1773725428,16678028610,16678462888,434.3,OK,0,0,82
1773725429,16679528891,16679964747,435.9,OK,0,0,82
1773725430,16681029117,16681468067,438.9,OK,0,0,82
1773725431,16682529289,16682969056,439.8,OK,0,0,82
1773725432,16684029437,16684467030,437.6,OK,0,0,82
1773725433,16685529587,16685970682,441.1,OK,0,0,82
1773725434,16687029746,16687473373,443.6,OK,0,0,82
1773725435,16688529907,16688974987,445.1,OK,0,0,82
1773725436,16690030083,0,0.0,TIMEOUT,0,-1,-1
1773725437,16691530239,0,0.0,NOT_LEADER,4,0,82
1773725440,16696030706,0,0.0,NOT_LEADER,4,-1,84
1773725441,16697530858,0,0.0,NOT_LEADER,2,-1,85
1773725443,16700531186,0,0.0,NOT_LEADER,0,4,87
1773725444,16702031329,0,0.0,NOT_LEADER,4,-1,87
1773725445,16703531477,0,0.0,NOT_LEADER,2,3,88
1773725446,16705031622,16705775542,743.9,OK,3,3,88
1773725447,16706531775,16707350592,818.8,OK,3,3,88
1773725448,16708031916,16708780322,748.4,OK,3,3,88
1773725449,16709532053,16710224605,692.6,OK,3,3,88
1773725450,16711032209,16711784499,752.3,OK,3,3,88
1773725451,16712532381,16713213747,681.4,OK,3,3,88
1773725452,16714032533,16714824594,792.1,OK,3,3,88
1773725453,16715532687,16716266551,733.9,OK,3,3,88
1773725454,16717032850,16717901867,869.0,OK,3,3,88
1773725455,16718533032,16719332102,799.1,OK,3,3,88
1773725456,16720033218,16720907568,874.4,OK,3,3,88
1773725457,16721533386,16722411157,877.8,OK,3,3,88
1773725458,16723033570,16724034006,1000.4,OK,3,3,88
1773725459,16724533710,16725415052,881.3,OK,3,3,88
1773725460,16726033895,16726844336,810.4,OK,3,3,88
1773725461,16727534078,0,0.0,TIMEOUT,3,-1,-1
1773725462,16729034242,0,0.0,NOT_LEADER,4,3,88
1773725464,16732034603,0,0.0,NOT_LEADER,2,-1,89
1773725465,16733534758,0,0.0,NOT_LEADER,2,-1,90
1773725466,16735034904,0,0.0,NOT_LEADER,0,2,91
1773725467,16736535140,0,0.0,NOT_LEADER,2,-1,92
1773725468,16738035336,0,0.0,NOT_LEADER,2,0,93
1773725469,16739535491,16740068564,533.1,OK,0,0,93
1773725470,16741035654,16741445664,410.0,OK,0,0,93
1773725471,16742535822,16742947330,411.5,OK,0,0,93
1773725472,16744035974,16744445799,409.8,OK,0,0,93
1773725473,16745536128,16745946137,410.0,OK,0,0,93
1773725474,16747036313,16747448078,411.8,OK,0,0,93
1773725475,16748536485,16748944983,408.5,OK,0,0,93
1773725476,16750036611,16750446244,409.6,OK,0,0,93
1773725477,16751536693,16751948439,411.7,OK,0,0,93
1773725478,16753036843,16753448753,411.9,OK,0,0,93
1773725479,16754537013,16754946779,409.8,OK,0,0,93
1773725480,16756037199,16756445799,408.6,OK,0,0,93
1773725481,16757537344,16757949484,412.1,OK,0,0,93
1773725482,16759037494,16759443224,405.7,OK,0,0,93
1773725483,16760537638,16760946315,408.7,OK,0,0,93
1773725484,16762037782,16762445655,407.9,OK,0,0,93
1773725485,16763537995,0,0.0,TIMEOUT,0,-1,-1
1773725488,16768038513,0,0.0,TIMEOUT,3,-1,-1
1773725489,16769538657,16769538716,0.1,OK,4,3,95
1773725490,16771038819,0,0.0,NOT_LEADER,4,3,95
1773725491,16772538987,0,0.0,NOT_LEADER,3,3,95
1773725492,16774039166,16774039241,0.1,OK,3,3,95
1773725493,16775539346,16775539425,0.1,OK,3,3,95
1773725494,16777039493,16777039567,0.1,OK,3,3,95
1773725495,16778539658,16778539733,0.1,OK,3,3,95
1773725496,16780039908,16780039985,0.1,OK,3,3,95
1773725497,16781540128,16781540196,0.1,OK,3,3,95
1773725498,16783040331,16783040399,0.1,OK,3,3,95
1773725499,16784540485,16784540554,0.1,OK,3,3,95
1773725500,16786040647,16786040709,0.1,OK,3,3,95
1773725501,16787540791,16787540851,0.1,OK,3,3,95
1773725502,16789040959,16789041030,0.1,OK,3,3,95
1773725503,16790541124,16790541205,0.1,OK,3,3,95
1773725504,16792041306,16792041395,0.1,OK,3,3,95
1773725505,16793541486,16793541567,0.1,OK,3,3,95
1773725507,16796541714,0,0.0,NOT_LEADER,1,0,96
1773725508,16798041845,16798925551,883.7,OK,0,0,96
1773725509,16799541963,16800039398,497.4,OK,0,0,96
1773725510,16801042074,16801539977,497.9,OK,0,0,96
1773725511,16802542183,16803042152,500.0,OK,0,0,96
1773725512,16804042341,16804399820,357.5,OK,0,0,96
1773725513,16805542489,16805834946,292.5,OK,0,0,96
1773725514,16807042679,16807336502,293.8,OK,0,0,96
1773725515,16808542799,16808837035,294.2,OK,0,0,96
1773725516,16810042963,16810337331,294.4,OK,0,0,96
1773725517,16811543197,16811837759,294.6,OK,0,0,96
1773725518,16813043342,16813337567,294.2,OK,0,0,96
1773725519,16814543500,16814837837,294.3,OK,0,0,96
1773725520,16816043665,16816337975,294.3,OK,0,0,96
