SeqNo,Sent(usec),Received(usec),Latency(ms),Result,TargetNode,LeaderHint,Term
1773613006,24340896213,24341113775,217.6,OK,1,1,3
1773613007,24341113857,24341450234,336.4,OK,1,1,3
1773613008,24341450292,24341796739,346.4,OK,1,1,3
1773613009,24341796817,24342012466,215.6,OK,1,1,3
1773613010,24342012542,24342349822,337.3,OK,1,1,3
1773613011,24342349900,24342567852,218.0,OK,1,1,3
1773613012,24342568020,24342961435,393.4,OK,1,1,3
1773613013,24342961510,24343349726,388.2,OK,1,1,3
1773613014,24343349797,24343566272,216.5,OK,1,1,3
1773613015,24343566347,24343905678,339.3,OK,1,1,3
1773613016,24343905767,24344122200,216.4,OK,1,1,3
1773613017,24344122265,24344459246,337.0,OK,1,1,3
1773613018,24344459306,24344799340,340.0,OK,1,1,3
1773613019,24344799430,24345018918,219.5,OK,1,1,3
1773613020,24345019001,24345357409,338.4,OK,1,1,3
1773613021,24345357483,24345574545,217.1,OK,1,1,3
1773613022,24345574620,24345965191,390.6,OK,1,1,3
1773613023,24345965256,24346349963,384.7,OK,1,1,3
1773613024,24346350060,24346565880,215.8,OK,1,1,3
1773613025,24346565940,24346903214,337.3,OK,1,1,3
1773613026,24346903278,24347121146,217.9,OK,1,1,3
1773613027,24347121206,24347458012,336.8,OK,1,1,3
1773613028,24347458080,24347806303,348.2,OK,1,1,3
1773613029,24347806363,24348023458,217.1,OK,1,1,3
1773613030,24348023533,24348360891,337.4,OK,1,1,3
1773613031,24348360985,24348578179,217.2,OK,1,1,3
1773613032,24348578256,24348970692,392.4,OK,1,1,3
1773613033,24348970772,24349356050,385.3,OK,1,1,3
1773613034,24349356127,24349572514,216.4,OK,1,1,3
1773613035,24349572588,24349910043,337.5,OK,1,1,3
1773613036,24349910118,24350125874,215.8,OK,1,1,3
1773613037,24350125939,24350464645,338.7,OK,1,1,3
1773613038,24350464700,24350812037,347.3,OK,1,1,3
1773613039,24350812094,24351031096,219.0,OK,1,1,3
1773613040,24351031157,24351368384,337.2,OK,1,1,3
1773613041,24351368445,24351586467,218.0,OK,1,1,3
1773613042,24351586528,24351975807,389.3,OK,1,1,3
1773613043,24351975890,24352370158,394.3,OK,1,1,3
1773613044,24352370233,24352587583,217.3,OK,1,1,3
1773613045,24352587657,24352924708,337.1,OK,1,1,3
1773613046,24352924794,24353183053,258.3,OK,1,1,3
1773613047,24353183119,24353519519,336.4,OK,1,1,3
1773613048,24353519578,24353778021,258.4,OK,1,1,3
1773613049,24353778084,24354115392,337.3,OK,1,1,3
1773613050,24354115457,24354376419,261.0,OK,1,1,3
1773613051,24354376482,24354714014,337.5,OK,1,1,3
1773613052,24354714095,24354969444,255.3,OK,1,1,3
1773613053,24354969503,24355307804,338.3,OK,1,1,3
1773613054,24355307880,24355567441,259.6,OK,1,1,3
1773613055,24355567520,24355906929,339.4,OK,1,1,3
1773613056,24355907004,24356164592,257.6,OK,1,1,3
1773613057,24356164660,24356503941,339.3,OK,1,1,3
1773613058,24356503997,24356759336,255.3,OK,1,1,3
1773613059,24356759395,24357096898,337.5,OK,1,1,3
1773613060,24357096983,24357357373,260.4,OK,1,1,3
1773613061,24357357453,24357694257,336.8,OK,1,1,3
1773613062,24357694334,24357951736,257.4,OK,1,1,3
1773613063,24357951811,24358290845,339.0,OK,1,1,3
1773613064,24358290936,24358548488,257.6,OK,1,1,3
1773613065,24358548592,24358885803,337.2,OK,1,1,3
1773613066,24358885881,24359140970,255.1,OK,1,1,3
1773613067,24359141045,24359477633,336.6,OK,1,1,3
1773613068,24359477707,24359734118,256.4,OK,1,1,3
1773613069,24359734207,24360073186,339.0,OK,1,1,3
1773613070,24360073267,24360328687,255.4,OK,1,1,3
1773613071,24360328765,24360665894,337.1,OK,1,1,3
1773613072,24360665973,24360923697,257.7,OK,1,1,3
1773613073,24360923784,24361261224,337.4,OK,1,1,3
1773613074,24361261288,24361516534,255.2,OK,1,1,3
1773613075,24361516593,24361853971,337.4,OK,1,1,3
1773613076,24361854029,24362113628,259.6,OK,1,1,3
1773613077,24362113690,24362452421,338.7,OK,1,1,3
1773613078,24362452502,24362713357,260.9,OK,1,1,3
1773613079,24362713458,24363050344,336.9,OK,1,1,3
1773613080,24363050417,24363310223,259.8,OK,1,1,3
1773613081,24363310286,24363646917,336.6,OK,1,1,3
1773613082,24363646977,24363902511,255.5,OK,1,1,3
1773613083,24363902569,24364239727,337.2,OK,1,1,3
1773613084,24364239793,24364495728,255.9,OK,1,1,3
1773613085,24364495855,24364833343,337.5,OK,1,1,3
1773613086,24364833406,24365088129,254.7,OK,1,1,3
1773613087,24365088185,24365425980,337.8,OK,1,1,3
1773613088,24365426069,24365681184,255.1,OK,1,1,3
1773613089,24365681270,24366019392,338.1,OK,1,1,3
1773613090,24366019470,24366274695,255.2,OK,1,1,3
1773613091,24366274777,24366611532,336.8,OK,1,1,3
1773613092,24366611606,24366866252,254.6,OK,1,1,3
1773613093,24366866338,24367203712,337.4,OK,1,1,3
1773613094,24367203789,24367459308,255.5,OK,1,1,3
1773613095,24367459385,24367799285,339.9,OK,1,1,3
1773613096,24367799348,24368056401,257.1,OK,1,1,3
1773613097,24368056460,24368393960,337.5,OK,1,1,3
1773613098,24368394041,24368649064,255.0,OK,1,1,3
1773613099,24368649146,24368985797,336.7,OK,1,1,3
1773613100,24368985930,24369241667,255.7,OK,1,1,3
1773613101,24369241744,24369579334,337.6,OK,1,1,3
1773613102,24369579401,24369834036,254.6,OK,1,1,3
1773613103,24369834094,24370171211,337.1,OK,1,1,3
1773613104,24370171269,24370428986,257.7,OK,1,1,3
1773613105,24370429043,24370765974,336.9,OK,1,1,3
1773613106,24370766073,24371022559,256.5,OK,1,1,3
1773613107,24371022618,24371360653,338.0,OK,1,1,3
1773613108,24371360712,24371615176,254.5,OK,1,1,3
1773613109,24371615257,24371952316,337.1,OK,1,1,3
1773613110,24371952393,24372206630,254.2,OK,1,1,3
1773613111,24372206707,24372546976,340.3,OK,1,1,3
1773613112,24372547040,24372804190,257.1,OK,1,1,3
1773613113,24372804255,24373141888,337.6,OK,1,1,3
1773613114,24373141949,24373395819,253.9,OK,1,1,3
1773613115,24373395877,24373732905,337.0,OK,1,1,3
1773613116,24373732963,24373988351,255.4,OK,1,1,3
1773613117,24373988417,24374325884,337.5,OK,1,1,3
1773613118,24374325941,24374583671,257.7,OK,1,1,3
1773613119,24374583729,24374921210,337.5,OK,1,1,3
1773613120,24374921271,24375178054,256.8,OK,1,1,3
1773613121,24375178124,24375516173,338.0,OK,1,1,3
1773613122,24375516231,24375771569,255.3,OK,1,1,3
1773613123,24375771626,24376108969,337.3,OK,1,1,3
1773613124,24376109029,24376366472,257.4,OK,1,1,3
1773613125,24376366530,24376705175,338.6,OK,1,1,3
1773613126,24376705234,24376960219,255.0,OK,1,1,3
1773613127,24376960299,24377297533,337.2,OK,1,1,3
1773613128,24377297595,24377554670,257.1,OK,1,1,3
1773613129,24377554731,24377891536,336.8,OK,1,1,3
1773613130,24377891611,24378146181,254.6,OK,1,1,3
1773613131,24378146262,24378484756,338.5,OK,1,1,3
1773613132,24378484836,24378757229,272.4,OK,1,1,3
1773613133,24378757306,24379094281,337.0,OK,1,1,3
1773613134,24379094391,24379353387,259.0,OK,1,1,3
1773613135,24379353469,24379691078,337.6,OK,1,1,3
1773613136,24379691141,24379946008,254.9,OK,1,1,3
1773613137,24379946069,24380286748,340.7,OK,1,1,3
1773613138,24380286808,24380541875,255.1,OK,1,1,3
1773613139,24380541933,24380883003,341.1,OK,1,1,3
1773613140,24380883061,24381139950,256.9,OK,1,1,3
1773613141,24381140031,0,0.0,TIMEOUT,1,-1,-1
1773613142,24382151443,0,0.0,NOT_LEADER,4,1,3
1773613144,24382808052,0,0.0,NOT_LEADER,0,1,3
1773613146,24383099897,0,0.0,NOT_LEADER,0,1,3
1773613149,24383521364,0,0.0,NOT_LEADER,2,1,3
1773613151,24383956400,0,0.0,NOT_LEADER,3,1,3
1773613153,24384437419,0,0.0,NOT_LEADER,2,1,3
1773613155,24384728471,0,0.0,NOT_LEADER,3,1,3
1773613157,24385038706,0,0.0,NOT_LEADER,4,1,3
1773613159,24385433559,0,0.0,NOT_LEADER,0,1,3
1773613161,24385723291,0,0.0,NOT_LEADER,3,1,3
1773613163,24386034336,0,0.0,NOT_LEADER,0,1,3
1773613164,24386192104,0,0.0,NOT_LEADER,1,-1,4
1773613165,24386832885,0,0.0,NOT_LEADER,4,1,4
1773613166,24387096172,24387304656,208.5,OK,1,1,4
1773613167,24387304753,24387661446,356.7,OK,1,1,4
1773613168,24387661529,24387869933,208.4,OK,1,1,4
1773613169,24387870004,24388209203,339.2,OK,1,1,4
1773613170,24388209267,24388416201,206.9,OK,1,1,4
1773613171,24388416320,24388802143,385.8,OK,1,1,4
1773613172,24388802210,24389161238,359.0,OK,1,1,4
1773613173,24389161300,24389369222,207.9,OK,1,1,4
1773613174,24389369287,24389706032,336.7,OK,1,1,4
1773613175,24389706097,24389912864,206.8,OK,1,1,4
1773613176,24389912930,24390328061,415.1,OK,1,1,4
1773613177,24390328121,24390713252,385.1,OK,1,1,4
1773613178,24390713327,24390921589,208.3,OK,1,1,4
1773613179,24390921657,24391258759,337.1,OK,1,1,4
1773613180,24391258821,24391465582,206.8,OK,1,1,4
1773613181,24391465652,24391830330,364.7,OK,1,1,4
1773613182,24391830401,24392215191,384.8,OK,1,1,4
1773613183,24392215256,24392422098,206.8,OK,1,1,4
1773613184,24392422160,24392759125,337.0,OK,1,1,4
1773613185,24392759187,24392966976,207.8,OK,1,1,4
1773613186,24392967037,24393333270,366.2,OK,1,1,4
1773613187,24393333335,24393721218,387.9,OK,1,1,4
1773613188,24393721280,24393930246,209.0,OK,1,1,4
1773613189,24393930328,24394272378,342.1,OK,1,1,4
1773613190,24394272448,24394479084,206.6,OK,1,1,4
1773613191,24394479153,24394836879,357.7,OK,1,1,4
1773613192,24394836951,24395221151,384.2,OK,1,1,4
1773613193,24395221219,24395428046,206.8,OK,1,1,4
1773613194,24395428109,24395765889,337.8,OK,1,1,4
1773613195,24395765953,24395975193,209.2,OK,1,1,4
1773613196,24395975251,24396339299,364.0,OK,1,1,4
1773613197,24396339359,24396728081,388.7,OK,1,1,4
1773613198,24396728142,24396935711,207.6,OK,1,1,4
1773613199,24396935779,24397274763,339.0,OK,1,1,4
1773613200,24397274824,24397483900,209.1,OK,1,1,4
1773613201,24397483963,24397840808,356.8,OK,1,1,4
1773613202,24397840875,24398228584,387.7,OK,1,1,4
1773613203,24398228643,24398436706,208.1,OK,1,1,4
1773613204,24398436777,24398774890,338.1,OK,1,1,4
1773613205,24398774950,24398981045,206.1,OK,1,1,4
1773613206,24398981107,24399343190,362.1,OK,1,1,4
1773613207,24399343277,24399728329,385.1,OK,1,1,4
1773613208,24399728408,24399935552,207.1,OK,1,1,4
1773613209,24399935631,24400274735,339.1,OK,1,1,4
1773613210,24400274825,24400482207,207.4,OK,1,1,4
1773613211,24400482294,24400847125,364.8,OK,1,1,4
1773613212,24400847220,24401235330,388.1,OK,1,1,4
1773613213,24401235396,24401441995,206.6,OK,1,1,4
1773613214,24401442059,24401777977,335.9,OK,1,1,4
1773613215,24401778051,24401983808,205.8,OK,1,1,4
1773613216,24401983873,24402350225,366.4,OK,1,1,4
1773613217,24402350293,24402736547,386.3,OK,1,1,4
1773613218,24402736617,24402942532,205.9,OK,1,1,4
1773613219,24402942596,24403279525,336.9,OK,1,1,4
1773613220,24403279632,24403487290,207.7,OK,1,1,4
1773613221,24403487374,24403852416,365.0,OK,1,1,4
1773613222,24403852513,24404239813,387.3,OK,1,1,4
1773613223,24404239976,24404446636,206.7,OK,1,1,4
1773613224,24404446733,24404784772,338.0,OK,1,1,4
1773613225,24404784858,24404992257,207.4,OK,1,1,4
1773613226,24404992342,24405355657,363.3,OK,1,1,4
1773613227,24405355740,24405742005,386.3,OK,1,1,4
1773613228,24405742128,24405949148,207.0,OK,1,1,4
1773613229,24405949247,24406285202,336.0,OK,1,1,4
1773613230,24406285278,24406492550,207.3,OK,1,1,4
1773613231,24406492629,24406857500,364.9,OK,1,1,4
1773613232,24406857592,24407245236,387.6,OK,1,1,4
1773613233,24407245316,24407452628,207.3,OK,1,1,4
1773613234,24407452698,24407790854,338.2,OK,1,1,4
1773613235,24407790919,24407997358,206.4,OK,1,1,4
1773613236,24407997419,24408359393,362.0,OK,1,1,4
1773613237,24408359475,24408744164,384.7,OK,1,1,4
1773613238,24408744261,24408951008,206.7,OK,1,1,4
1773613239,24408951086,24409288304,337.2,OK,1,1,4
1773613240,24409288383,24409497004,208.6,OK,1,1,4
1773613241,24409497078,24409862719,365.6,OK,1,1,4
1773613242,24409862788,24410267410,404.6,OK,1,1,4
1773613243,24410267471,24410477157,209.7,OK,1,1,4
1773613244,24410477219,24410815375,338.2,OK,1,1,4
1773613245,24410815441,24411025128,209.7,OK,1,1,4
1773613246,24411025198,24411362906,337.7,OK,1,1,4
1773613247,24411363001,24411753416,390.4,OK,1,1,4
1773613248,24411753495,24411961818,208.3,OK,1,1,4
1773613249,24411961897,24412298747,336.9,OK,1,1,4
1773613250,24412298832,24412506408,207.6,OK,1,1,4
1773613251,24412506484,24412869498,363.0,OK,1,1,4
1773613252,24412869578,24413260303,390.7,OK,1,1,4
1773613253,24413260385,24413467706,207.3,OK,1,1,4
1773613254,24413467795,24413805269,337.5,OK,1,1,4
1773613255,24413805369,24414012209,206.8,OK,1,1,4
1773613256,24414012297,24414371747,359.4,OK,1,1,4
1773613257,24414371825,24414757921,386.1,OK,1,1,4
1773613258,24414758002,24414964501,206.5,OK,1,1,4
1773613259,24414964588,24415302739,338.2,OK,1,1,4
1773613260,24415302819,24415510992,208.2,OK,1,1,4
1773613261,24415511061,24415874649,363.6,OK,1,1,4
1773613262,24415874710,24416280504,405.8,OK,1,1,4
1773613263,24416280570,24416489118,208.5,OK,1,1,4
1773613264,24416489190,24416825781,336.6,OK,1,1,4
1773613265,24416825867,24417032840,207.0,OK,1,1,4
1773613266,24417032908,24417368606,335.7,OK,1,1,4
1773613267,24417368664,24417766149,397.5,OK,1,1,4
1773613268,24417766213,24417974467,208.3,OK,1,1,4
1773613269,24417974529,24418311918,337.4,OK,1,1,4
1773613270,24418311978,24418558849,246.9,OK,1,1,4
1773613271,24418558910,24418896862,338.0,OK,1,1,4
1773613272,24418896929,24419144954,248.0,OK,1,1,4
1773613273,24419145059,24419481861,336.8,OK,1,1,4
1773613274,24419481920,24419729107,247.2,OK,1,1,4
1773613275,24419729196,24420067010,337.8,OK,1,1,4
1773613276,24420067090,24420316083,249.0,OK,1,1,4
1773613277,24420316190,24420652285,336.1,OK,1,1,4
1773613278,24420652371,24420919225,266.9,OK,1,1,4
1773613279,24420919324,24421256636,337.3,OK,1,1,4
1773613280,24421256742,24421502942,246.2,OK,1,1,4
1773613281,24421503052,24421839374,336.3,OK,1,1,4
1773613282,24421839454,24422087616,248.2,OK,1,1,4
1773613283,24422087682,24422424552,336.9,OK,1,1,4
1773613284,24422424618,24422670400,245.8,OK,1,1,4
1773613285,24422670465,24423007422,337.0,OK,1,1,4
1773613286,24423007494,24423253127,245.6,OK,1,1,4
1773613287,24423253194,24423589846,336.7,OK,1,1,4
1773613288,24423589915,24423837614,247.7,OK,1,1,4
1773613289,24423837682,24424173655,336.0,OK,1,1,4
1773613290,24424173738,24424420112,246.4,OK,1,1,4
1773613291,24424420193,24424757039,336.8,OK,1,1,4
1773613292,24424757107,24425002745,245.6,OK,1,1,4
1773613293,24425002809,24425340147,337.3,OK,1,1,4
1773613294,24425340212,24425605589,265.4,OK,1,1,4
1773613295,24425605652,24425945033,339.4,OK,1,1,4
1773613296,24425945092,24426191347,246.3,OK,1,1,4
1773613297,24426191419,24426530053,338.6,OK,1,1,4
1773613298,24426530128,24426794246,264.1,OK,1,1,4
1773613299,24426794313,24427133195,338.9,OK,1,1,4
1773613300,24427133264,24427381832,248.6,OK,1,1,4
1773613301,24427381894,24427719454,337.6,OK,1,1,4
1773613302,24427719514,24427965577,246.1,OK,1,1,4
1773613303,24427965667,24428302656,337.0,OK,1,1,4
1773613304,24428302737,24428548962,246.2,OK,1,1,4
1773613305,24428549042,24428885089,336.0,OK,1,1,4
1773613306,24428885213,24429133291,248.1,OK,1,1,4
1773613307,24429133381,24429471005,337.6,OK,1,1,4
1773613308,24429471091,24429719214,248.1,OK,1,1,4
1773613309,24429719292,24430055734,336.4,OK,1,1,4
1773613310,24430055856,24430301933,246.1,OK,1,1,4
1773613311,24430302061,24430638156,336.1,OK,1,1,4
1773613312,24430638238,24430883672,245.4,OK,1,1,4
1773613313,24430883760,24431220467,336.7,OK,1,1,4
1773613314,24431220554,24431468480,247.9,OK,1,1,4
1773613315,24431468551,24431805673,337.1,OK,1,1,4
1773613316,24431805771,24432057028,251.3,OK,1,1,4
1773613317,24432057121,24432395222,338.1,OK,1,1,4
1773613318,24432395298,24432643847,248.5,OK,1,1,4
1773613319,24432644028,24432980605,336.6,OK,1,1,4
1773613320,24432980685,24433229824,249.1,OK,1,1,4
1773613321,24433229973,24433566595,336.6,OK,1,1,4
1773613322,24433566675,24433814698,248.0,OK,1,1,4
1773613323,24433814783,24434151384,336.6,OK,1,1,4
1773613324,24434151452,24434398001,246.5,OK,1,1,4
1773613325,24434398062,24434736220,338.2,OK,1,1,4
1773613326,24434736281,24434984192,247.9,OK,1,1,4
1773613327,24434984251,24435321536,337.3,OK,1,1,4
1773613328,24435321597,24435572886,251.3,OK,1,1,4
1773613329,24435572945,24435914611,341.7,OK,1,1,4
1773613330,24435914670,24436160185,245.5,OK,1,1,4
1773613331,24436160261,24436498189,337.9,OK,1,1,4
1773613332,24436498266,24436743548,245.3,OK,1,1,4
1773613333,24436743633,24437081838,338.2,OK,1,1,4
1773613334,24437081909,24437328187,246.3,OK,1,1,4
1773613335,24437328251,24437664655,336.4,OK,1,1,4
1773613336,24437664717,24437911076,246.4,OK,1,1,4
1773613337,24437911134,24438247980,336.8,OK,1,1,4
1773613338,24438248087,24438493095,245.0,OK,1,1,4
1773613339,24438493150,24438830119,337.0,OK,1,1,4
1773613340,24438830188,24439075941,245.8,OK,1,1,4
1773613341,24439076018,24439414007,338.0,OK,1,1,4
1773613342,24439414066,24439659502,245.4,OK,1,1,4
1773613343,24439659560,24439999973,340.4,OK,1,1,4
1773613344,24440000065,24440246391,246.3,OK,1,1,4
1773613345,24440246466,0,0.0,TIMEOUT,1,-1,-1
1773613346,24441257820,0,0.0,NOT_LEADER,2,1,4
1773613348,24441542672,0,0.0,NOT_LEADER,4,1,4
1773613350,24441947214,0,0.0,NOT_LEADER,0,1,4
1773613352,24442261470,0,0.0,NOT_LEADER,0,1,4
1773613354,24442566066,0,0.0,NOT_LEADER,4,1,4
1773613356,24442967909,0,0.0,NOT_LEADER,0,1,4
1773613358,24443272379,0,0.0,NOT_LEADER,4,1,4
1773613360,24443667631,0,0.0,NOT_LEADER,3,1,4
1773613362,24443980427,0,0.0,NOT_LEADER,2,1,4
1773613368,24444806194,0,0.0,NOT_LEADER,3,1,4
1773613370,24445123506,0,0.0,NOT_LEADER,0,1,4
1773613371,24445296260,0,0.0,NOT_LEADER,1,-1,5
1773613372,24445938349,24446266969,328.6,OK,1,1,5
1773613373,24446267045,24446475072,208.0,OK,1,1,5
1773613374,24446475184,24446811690,336.5,OK,1,1,5
1773613375,24446811764,24447017848,206.1,OK,1,1,5
1773613376,24447017922,24447430078,412.2,OK,1,1,5
1773613377,24447430140,24447817152,387.0,OK,1,1,5
1773613378,24447817215,24448023741,206.5,OK,1,1,5
1773613379,24448023803,24448360608,336.8,OK,1,1,5
1773613380,24448360667,24448567994,207.3,OK,1,1,5
1773613381,24448568084,24448932616,364.5,OK,1,1,5
1773613382,24448932687,24449318694,386.0,OK,1,1,5
1773613383,24449318760,24449526094,207.3,OK,1,1,5
1773613384,24449526152,24449864715,338.6,OK,1,1,5
1773613385,24449864780,24450071295,206.5,OK,1,1,5
1773613386,24450071355,24450434022,362.7,OK,1,1,5
1773613387,24450434109,24450818173,384.1,OK,1,1,5
1773613388,24450818255,24451023991,205.7,OK,1,1,5
1773613389,24451024097,24451361096,337.0,OK,1,1,5
1773613390,24451361171,24451568505,207.3,OK,1,1,5
1773613391,24451568581,24451937040,368.5,OK,1,1,5
1773613392,24451937115,24452324781,387.7,OK,1,1,5
1773613393,24452324869,24452532908,208.0,OK,1,1,5
1773613394,24452532991,24452869563,336.6,OK,1,1,5
1773613395,24452869642,24453077932,208.3,OK,1,1,5
1773613396,24453078014,24453425226,347.2,OK,1,1,5
1773613397,24453425304,24453776201,350.9,OK,1,1,5
1773613398,24453776276,24453982301,206.0,OK,1,1,5
1773613399,24453982375,24454319530,337.2,OK,1,1,5
1773613400,24454319607,24454525509,205.9,OK,1,1,5
1773613401,24454525584,24454940274,414.7,OK,1,1,5
1773613402,24454940349,24455325658,385.3,OK,1,1,5
1773613403,24455325731,24455536739,211.0,OK,1,1,5
1773613404,24455536808,24455874201,337.4,OK,1,1,5
1773613405,24455874258,24456080381,206.1,OK,1,1,5
1773613406,24456080440,24456443158,362.7,OK,1,1,5
1773613407,24456443278,24456845504,402.2,OK,1,1,5
1773613408,24456845574,24457053127,207.6,OK,1,1,5
1773613409,24457053217,24457390636,337.4,OK,1,1,5
1773613410,24457390712,24457597248,206.5,OK,1,1,5
1773613411,24457597310,24457937594,340.3,OK,1,1,5
1773613412,24457937652,24458331868,394.2,OK,1,1,5
1773613413,24458331933,24458540228,208.3,OK,1,1,5
1773613414,24458540310,24458877508,337.2,OK,1,1,5
1773613415,24458877579,24459084056,206.5,OK,1,1,5
1773613416,24459084129,24459448429,364.3,OK,1,1,5
1773613417,24459448506,24459831290,382.8,OK,1,1,5
1773613418,24459831362,24460038969,207.6,OK,1,1,5
1773613419,24460039030,24460375605,336.6,OK,1,1,5
1773613420,24460375668,24460582561,206.9,OK,1,1,5
1773613421,24460582618,24460950435,367.8,OK,1,1,5
1773613422,24460950492,24461334989,384.5,OK,1,1,5
1773613423,24461335046,24461542765,207.7,OK,1,1,5
1773613424,24461542838,24461879749,336.9,OK,1,1,5
1773613425,24461879807,24462086989,207.2,OK,1,1,5
1773613426,24462087088,24462453036,365.9,OK,1,1,5
1773613427,24462453092,24462844532,391.4,OK,1,1,5
1773613428,24462844588,24463051041,206.5,OK,1,1,5
1773613429,24463051099,24463387306,336.2,OK,1,1,5
1773613430,24463387363,24463594048,206.7,OK,1,1,5
1773613431,24463594110,24463955509,361.4,OK,1,1,5
1773613432,24463955566,24464340890,385.3,OK,1,1,5
1773613433,24464340953,24464548459,207.5,OK,1,1,5
1773613434,24464548516,24464885833,337.3,OK,1,1,5
1773613435,24464885912,24465093627,207.7,OK,1,1,5
1773613436,24465093703,24465459258,365.6,OK,1,1,5
1773613437,24465459335,24465844151,384.8,OK,1,1,5
1773613438,24465844213,24466052879,208.7,OK,1,1,5
1773613439,24466052936,24466391057,338.1,OK,1,1,5
1773613440,24466391114,24466598151,207.0,OK,1,1,5
1773613441,24466598206,24466961961,363.8,OK,1,1,5
1773613442,24466962048,24467346651,384.6,OK,1,1,5
1773613443,24467346727,24467555201,208.5,OK,1,1,5
1773613444,24467555286,24467893025,337.7,OK,1,1,5
1773613445,24467893088,24468100891,207.8,OK,1,1,5
1773613446,24468100953,24468463910,363.0,OK,1,1,5
1773613447,24468463967,24468850542,386.6,OK,1,1,5
1773613448,24468850619,24469058400,207.8,OK,1,1,5
1773613449,24469058489,24469396405,337.9,OK,1,1,5
1773613450,24469396480,24469603248,206.8,OK,1,1,5
1773613451,24469603346,24469965897,362.6,OK,1,1,5
1773613452,24469965962,24470352139,386.2,OK,1,1,5
1773613453,24470352198,24470562294,210.1,OK,1,1,5
1773613454,24470562360,24470904186,341.8,OK,1,1,5
1773613455,24470904270,24471115402,211.1,OK,1,1,5
1773613456,24471115476,24471469281,353.8,OK,1,1,5
1773613457,24471469354,24471857556,388.2,OK,1,1,5
1773613458,24471857630,24472064966,207.3,OK,1,1,5
1773613459,24472065041,24472404207,339.2,OK,1,1,5
1773613460,24472404278,24472650545,246.3,OK,1,1,5
1773613461,24472650632,24472987339,336.7,OK,1,1,5
1773613462,24472987407,24473235604,248.2,OK,1,1,5
1773613463,24473235665,24473572383,336.7,OK,1,1,5
1773613464,24473572442,24473817355,244.9,OK,1,1,5
1773613465,24473817415,24474155323,337.9,OK,1,1,5
1773613466,24474155413,24474406637,251.2,OK,1,1,5
1773613467,24474406719,24474743287,336.6,OK,1,1,5
1773613468,24474743364,24475012129,268.8,OK,1,1,5
1773613469,24475012199,24475349276,337.1,OK,1,1,5
1773613470,24475349349,24475740342,391.0,OK,1,1,5
1773613471,24475740402,24475947535,207.1,OK,1,1,5
1773613472,24475947614,24476153696,206.1,OK,1,1,5
1773613473,24476153774,24476492488,338.7,OK,1,1,5
1773613474,24476492561,24476899716,407.2,OK,1,1,5
1773613475,24476899792,24477106769,207.0,OK,1,1,5
1773613476,24477106849,24477447714,340.9,OK,1,1,5
1773613477,24477447795,24477656359,208.6,OK,1,1,5
1773613478,24477656433,24477988361,331.9,OK,1,1,5
1773613479,24477988435,24478355695,367.3,OK,1,1,5
1773613480,24478355774,24478566537,210.8,OK,1,1,5
1773613481,24478566610,24478904372,337.8,OK,1,1,5
1773613482,24478904445,24479112270,207.8,OK,1,1,5
1773613483,24479112346,24479390520,278.2,OK,1,1,5
1773613484,24479390591,24479734430,343.8,OK,1,1,5
1773613485,24479734503,24480014067,279.6,OK,1,1,5
1773613486,24480014162,24480193461,179.3,OK,1,1,5
1773613487,24480193522,24480437931,244.4,OK,1,1,5
1773613488,24480437986,24480718661,280.7,OK,1,1,5
