SeqNo,Sent(usec),Received(usec),Latency(ms),Result,TargetNode,LeaderHint,Term
1773716755,7871609219,7871998070,388.9,OK,3,3,20
1773716756,7873109373,7873497594,388.2,OK,3,3,20
1773716757,7874609546,7874999251,389.7,OK,3,3,20
1773716758,7876109726,7876499230,389.5,OK,3,3,20
1773716759,7877609876,7877998900,389.0,OK,3,3,20
1773716760,7879110037,7879498966,388.9,OK,3,3,20
1773716761,7880610200,7881000480,390.3,OK,3,3,20
1773716762,7882110383,0,0.0,NOT_LEADER,3,1,21
1773716763,7883610533,7883827668,217.1,OK,1,1,21
1773716764,7885110681,7885328029,217.3,OK,1,1,21
1773716765,7886610838,7886826680,215.8,OK,1,1,21
1773716766,7888111061,7888329725,218.7,OK,1,1,21
1773716767,7889611331,7889828118,216.8,OK,1,1,21
1773716768,7891112645,7891330823,218.2,OK,1,1,21
1773716769,7892612853,7892790946,178.1,OK,1,1,21
1773716770,7894113040,7894290853,177.8,OK,1,1,21
1773716771,7895613195,7895790710,177.5,OK,1,1,21
1773716772,7897113360,7897291424,178.1,OK,1,1,21
1773716773,7898613527,7898791965,178.4,OK,1,1,21
1773716774,7900113687,0,0.0,NOT_LEADER,1,4,22
1773716775,7901613829,7902053728,439.9,OK,4,4,22
1773716776,7903113991,7903552405,438.4,OK,4,4,22
1773716777,7904614159,7905053877,439.7,OK,4,4,22
1773716778,7906114298,7906553535,439.2,OK,4,4,22
1773716779,7907614550,7908053121,438.6,OK,4,4,22
1773716780,7909114709,7909553589,438.9,OK,4,4,22
1773716781,7910614839,7911053929,439.1,OK,4,4,22
1773716782,7912114991,7912557128,442.1,OK,4,4,22
1773716783,7913615146,7914060477,445.3,OK,4,4,22
1773716784,7915115297,7915561767,446.5,OK,4,4,22
1773716785,7916615565,0,0.0,NOT_LEADER,4,2,23
1773716786,7918115724,7918577188,461.5,OK,2,2,23
1773716787,7919615887,7920075762,459.9,OK,2,2,23
1773716788,7921116070,7921575723,459.7,OK,2,2,23
1773716789,7922616238,7923077819,461.6,OK,2,2,23
1773716790,7924116390,7924577964,461.6,OK,2,2,23
1773716791,7925616621,7926078209,461.6,OK,2,2,23
1773716792,7927116754,7927578883,462.1,OK,2,2,23
1773716793,7928616916,7929078793,461.9,OK,2,2,23
1773716794,7930117083,7930578425,461.3,OK,2,2,23
1773716795,7931617229,7932078310,461.1,OK,2,2,23
1773716796,7933117355,0,0.0,TIMEOUT,2,-1,-1
1773716797,7934617604,0,0.0,NOT_LEADER,0,4,24
1773716798,7936117818,7936560252,442.4,OK,4,4,24
1773716799,7937617982,7938057885,439.9,OK,4,4,24
1773716800,7939118118,7939557723,439.6,OK,4,4,24
1773716801,7940618281,7941057927,439.6,OK,4,4,24
1773716802,7942118566,7942557042,438.5,OK,4,4,24
1773716803,7943618731,7944057236,438.5,OK,4,4,24
1773716804,7945118897,7945557830,438.9,OK,4,4,24
1773716805,7946619061,7947057291,438.2,OK,4,4,24
1773716806,7948119221,7948558092,438.9,OK,4,4,24
1773716807,7949619384,7950058557,439.2,OK,4,4,24
1773716808,7951119525,0,0.0,NOT_LEADER,4,1,25
1773716809,7952619736,7952798285,178.5,OK,1,1,25
1773716810,7954119876,7954299623,179.7,OK,1,1,25
1773716811,7955620033,7955797744,177.7,OK,1,1,25
1773716812,7957120182,7957298101,177.9,OK,1,1,25
1773716813,7958620335,7958799585,179.2,OK,1,1,25
1773716814,7960120584,7960300831,180.2,OK,1,1,25
1773716815,7961620738,7961800274,179.5,OK,1,1,25
1773716816,7963120864,7963299018,178.2,OK,1,1,25
1773716817,7964621035,7964799767,178.7,OK,1,1,25
1773716818,7966121201,7966300372,179.2,OK,1,1,25
1773716819,7967621366,7967800277,178.9,OK,1,1,25
1773716820,7969121499,7969299283,177.8,OK,1,1,25
1773716821,7970621673,7970801990,180.3,OK,1,1,25
1773716822,7972121842,7972300862,179.0,OK,1,1,25
1773716823,7973622019,7973800247,178.2,OK,1,1,25
1773716824,7975122168,7975304082,181.9,OK,1,1,25
1773716825,7976622342,0,0.0,TIMEOUT,1,-1,-1
1773716826,7978122530,7978704181,581.7,OK,3,3,27
1773716827,7979622683,7980279443,656.8,OK,3,3,27
1773716828,7981122902,7981721749,598.8,OK,3,3,27
1773716829,7982623119,7983210393,587.3,OK,3,3,27
1773716830,7984123273,7984784070,660.8,OK,3,3,27
1773716831,7985623423,7986089359,465.9,OK,3,3,27
1773716832,7987123577,7987499619,376.0,OK,3,3,27
1773716833,7988623732,7989000292,376.6,OK,3,3,27
1773716834,7990123942,7990500873,376.9,OK,3,3,27
1773716835,7991624158,7992000730,376.6,OK,3,3,27
1773716836,7993124312,7993500118,375.8,OK,3,3,27
1773716837,7994624524,7995002591,378.1,OK,3,3,27
1773716838,7996124725,0,0.0,NOT_LEADER,3,2,28
1773716839,7997624927,7998349672,724.7,OK,2,2,28
1773716840,7999125090,7999850267,725.2,OK,2,2,28
1773716841,8000625255,8001351842,726.6,OK,2,2,28
1773716842,8002125403,8002856160,730.8,OK,2,2,28
1773716843,8003625558,0,0.0,TIMEOUT,2,-1,-1
1773716844,8005125702,8005125757,0.1,OK,0,2,28
1773716845,8006625844,0,0.0,NOT_LEADER,0,2,28
1773716846,8008126049,0,0.0,NOT_LEADER,2,2,28
1773716847,8009626204,8009626261,0.1,OK,2,2,28
1773716848,8011126337,8011126412,0.1,OK,2,2,28
1773716849,8012626488,8012626564,0.1,OK,2,2,28
1773716850,8014126647,8014126722,0.1,OK,2,2,28
1773716851,8015626904,0,0.0,NOT_LEADER,2,0,29
1773716852,8017127073,0,0.0,NOT_LEADER,0,0,29
1773716853,8018627251,8018627330,0.1,OK,0,0,29
1773716854,8020127408,8020127483,0.1,OK,0,0,29
1773716855,8021627575,8021627652,0.1,OK,0,0,29
1773716856,8023127710,8023127770,0.1,OK,0,0,29
1773716857,8024627864,8024627928,0.1,OK,0,0,29
1773716858,8026128085,8026128144,0.1,OK,0,0,29
1773716859,8027628248,8027628322,0.1,OK,0,0,29
1773716860,8029128398,8029128461,0.1,OK,0,0,29
1773716861,8030628534,8030628591,0.1,OK,0,0,29
1773716862,8032128724,8032128974,0.2,OK,0,0,29
1773716863,8033629020,0,0.0,NOT_LEADER,0,2,30
1773716864,8035129195,0,0.0,NOT_LEADER,2,2,30
1773716865,8036629352,8036629431,0.1,OK,2,2,30
1773716866,8038129507,8038129576,0.1,OK,2,2,30
1773716867,8039629669,8039629729,0.1,OK,2,2,30
1773716868,8041129833,8041130012,0.2,OK,2,2,30
1773716869,8042630109,8042630248,0.1,OK,2,2,30
1773716870,8044130298,8044130367,0.1,OK,2,2,30
1773716871,8045630478,8045630545,0.1,OK,2,2,30
1773716872,8047130623,8047130684,0.1,OK,2,2,30
1773716873,8048630782,8048630843,0.1,OK,2,2,30
1773716874,8050130993,8050131073,0.1,OK,2,2,30
1773716875,8051631157,0,0.0,NOT_LEADER,2,0,31
1773716876,8053131326,0,0.0,NOT_LEADER,0,0,31
1773716877,8054631576,8054631661,0.1,OK,0,0,31
1773716878,8056131769,8056131862,0.1,OK,0,0,31
1773716879,8057631937,8057632082,0.1,OK,0,0,31
1773716880,8059132109,8059132184,0.1,OK,0,0,31
1773716881,8060632259,8060632324,0.1,OK,0,0,31
1773716882,8062132469,8062132581,0.1,OK,0,0,31
1773716883,8063632634,8063632718,0.1,OK,0,0,31
1773716884,8065132803,8065132880,0.1,OK,0,0,31
1773716885,8066632962,8066633029,0.1,OK,0,0,31
1773716886,8068133129,8068133189,0.1,OK,0,0,31
1773716887,8069633283,0,0.0,NOT_LEADER,0,4,32
1773716888,8071133490,0,0.0,NOT_LEADER,4,1,33
1773716889,8072633649,0,0.0,NOT_LEADER,1,1,33
1773716890,8074133821,8074133891,0.1,OK,1,1,33
1773716891,8075633982,8075634041,0.1,OK,1,1,33
1773716892,8077134136,8077134215,0.1,OK,1,1,33
1773716893,8078634298,8078634366,0.1,OK,1,1,33
1773716894,8080134479,8080134561,0.1,OK,1,1,33
1773716895,8081634660,8081634759,0.1,OK,1,1,33
1773716896,8083134824,8083134887,0.1,OK,1,1,33
1773716897,8084634968,8084635034,0.1,OK,1,1,33
1773716898,8086135117,8086135176,0.1,OK,1,1,33
1773716899,8087635412,8087635474,0.1,OK,1,1,33
1773716900,8089135574,8089135635,0.1,OK,1,1,33
1773716901,8090635761,8090635850,0.1,OK,1,1,33
1773716902,8092135931,8092136034,0.1,OK,1,1,33
1773716903,8093636121,8093636303,0.2,OK,1,1,33
1773716904,8095136405,8095136475,0.1,OK,1,1,33
1773716908,8101137122,0,0.0,NOT_LEADER,3,2,35
1773716909,8102637312,8103402012,764.7,OK,2,2,35
1773716910,8104137530,8104905648,768.1,OK,2,2,35
1773716911,8105637697,8106200931,563.2,OK,2,2,35
1773716912,8107137907,8107702608,564.7,OK,2,2,35
1773716913,8108638077,8109204534,566.5,OK,2,2,35
1773716914,8110138229,8110706541,568.3,OK,2,2,35
1773716915,8111638388,8112209438,571.0,OK,2,2,35
1773716916,8113138558,8113711606,573.0,OK,2,2,35
1773716917,8114638708,0,0.0,NOT_LEADER,2,0,36
1773716918,8116138869,8116441348,302.5,OK,0,0,36
1773716919,8117639027,8117941104,302.1,OK,0,0,36
1773716920,8119139180,8119441889,302.7,OK,0,0,36
1773716921,8120639349,8120940486,301.1,OK,0,0,36
1773716922,8122139516,8122441022,301.5,OK,0,0,36
1773716923,8123639683,8123941180,301.5,OK,0,0,36
1773716924,8125139831,8125441640,301.8,OK,0,0,36
1773716925,8126639982,8126941333,301.4,OK,0,0,36
1773716926,8128140123,8128442987,302.9,OK,0,0,36
1773716927,8129640284,8129942369,302.1,OK,0,0,36
1773716928,8131140477,8131442513,302.0,OK,0,0,36
1773716929,8132640681,0,0.0,NOT_LEADER,0,2,37
1773716930,8134140849,8134709695,568.8,OK,2,2,37
1773716931,8135641023,8136211615,570.6,OK,2,2,37
1773716932,8137141153,8137713775,572.6,OK,2,2,37
1773716933,8138641419,8139216779,575.4,OK,2,2,37
1773716934,8140141597,8140718851,577.3,OK,2,2,37
1773716935,8141641754,8142221170,579.4,OK,2,2,37
1773716936,8143141993,8143723049,581.1,OK,2,2,37
1773716937,8144642156,8145224901,582.7,OK,2,2,37
1773716938,8146142307,8146728516,586.2,OK,2,2,37
1773716939,8147642580,8148229178,586.6,OK,2,2,37
1773716940,8149142739,0,0.0,NOT_LEADER,2,1,38
1773716941,8150642887,0,0.0,NOT_LEADER,1,4,38
1773716942,8152143049,8152554366,411.3,OK,4,4,38
1773716943,8153643212,8154053142,409.9,OK,4,4,38
1773716944,8155143374,8155552762,409.4,OK,4,4,38
1773716945,8156643544,8157056076,412.5,OK,4,4,38
1773716946,8158143761,8158552958,409.2,OK,4,4,38
1773716947,8159643975,8160056063,412.1,OK,4,4,38
1773716948,8161144138,8161553078,408.9,OK,4,4,38
1773716949,8162644304,8163053254,408.9,OK,4,4,38
1773716950,8164144455,8164557503,413.0,OK,4,4,38
1773716951,8165644662,8166058856,414.2,OK,4,4,38
1773716952,8167144878,0,0.0,NOT_LEADER,4,0,39
1773716953,8168645039,8168941203,296.2,OK,0,0,40
1773716954,8170145209,8170440028,294.8,OK,0,0,40
1773716955,8171645365,8171940610,295.2,OK,0,0,40
1773716956,8173145522,8173440900,295.4,OK,0,0,40
1773716957,8174645695,8174940366,294.7,OK,0,0,40
1773716958,8176145853,8176440792,294.9,OK,0,0,40
1773716959,8177646020,8177942252,296.2,OK,0,0,40
1773716960,8179146180,8179448121,301.9,OK,0,0,40
1773716961,8180646513,8180947507,301.0,OK,0,0,40
1773716962,8182146694,8182448953,302.3,OK,0,0,40
1773716963,8183646868,8183948075,301.2,OK,0,0,40
1773716964,8185147048,8185448097,301.0,OK,0,0,40
1773716965,8186647216,0,0.0,NOT_LEADER,0,2,41
1773716966,8188147388,8188719755,572.4,OK,2,2,41
1773716967,8189647553,8190221050,573.5,OK,2,2,41
1773716968,8191147716,8191722752,575.0,OK,2,2,41
1773716969,8192647887,8193225846,578.0,OK,2,2,41
1773716970,8194148071,8194727732,579.7,OK,2,2,41
1773716971,8195648250,8196266744,618.5,OK,2,2,41
1773716972,8197148416,8197733171,584.8,OK,2,2,41
1773716973,8198648587,8199235066,586.5,OK,2,2,41
1773716974,8200148726,8200725702,577.0,OK,2,2,41
1773716975,8201648906,8202216396,567.5,OK,2,2,41
1773716976,8203149181,8203719618,570.4,OK,2,2,41
1773716977,8204649339,0,0.0,NOT_LEADER,2,3,42
1773716978,8206149522,8206537603,388.1,OK,3,3,42
1773716979,8207649671,8208040771,391.1,OK,3,3,42
1773716980,8209149820,8209541051,391.2,OK,3,3,42
1773716981,8210650079,8211043447,393.4,OK,3,3,42
1773716982,8212150218,8212572076,421.9,OK,3,3,42
1773716983,8213650361,8214073073,422.7,OK,3,3,42
1773716984,8215150505,8215575567,425.1,OK,3,3,42
1773716985,8216650643,8217078442,427.8,OK,3,3,42
1773716986,8218150851,8218580035,429.2,OK,3,3,42
1773716987,8219651006,8220082938,431.9,OK,3,3,42
1773716988,8221151180,8221584031,432.9,OK,3,3,42
1773716989,8222651345,0,0.0,NOT_LEADER,3,2,43
1773716990,8224151511,8224878182,726.7,OK,2,2,43
1773716991,8225651692,8226381218,729.5,OK,2,2,43
1773716992,8227151833,8227882299,730.5,OK,2,2,43
1773716993,8228651993,8229384735,732.7,OK,2,2,43
1773716994,8230152140,8230887558,735.4,OK,2,2,43
1773716995,8231652294,0,0.0,TIMEOUT,2,-1,-1
1773716996,8233152449,8233152514,0.1,OK,4,2,43
1773716997,8234652598,0,0.0,NOT_LEADER,4,2,43
1773716998,8236152776,0,0.0,NOT_LEADER,2,2,43
1773716999,8237652933,8237653018,0.1,OK,2,2,43
1773717000,8239153119,8239153218,0.1,OK,2,2,43
1773717001,8240653294,8240653410,0.1,OK,2,2,43
1773717002,8242153478,0,0.0,NOT_LEADER,2,3,44
1773717003,8243653641,0,0.0,NOT_LEADER,3,3,44
1773717004,8245153794,8245153855,0.1,OK,3,3,44
1773717005,8246653977,8246654065,0.1,OK,3,3,44
1773717006,8248154151,8248154238,0.1,OK,3,3,44
1773717007,8249654321,8249654399,0.1,OK,3,3,44
1773717008,8251154493,8251154575,0.1,OK,3,3,44
1773717009,8252654673,8252654753,0.1,OK,3,3,44
1773717010,8254154835,8254154900,0.1,OK,3,3,44
1773717011,8255655113,8255655172,0.1,OK,3,3,44
1773717012,8257155266,8257155326,0.1,OK,3,3,44
1773717013,8258655442,8258655508,0.1,OK,3,3,44
1773717014,8260155579,0,0.0,NOT_LEADER,3,2,45
1773717015,8261655735,0,0.0,NOT_LEADER,2,2,45
1773717016,8263155924,8263155988,0.1,OK,2,2,45
1773717017,8264656128,8264656187,0.1,OK,2,2,45
1773717018,8266156303,8266156362,0.1,OK,2,2,45
1773717019,8267656465,8267656526,0.1,OK,2,2,45
1773717020,8269156610,8269156671,0.1,OK,2,2,45
1773717021,8270656846,8270656914,0.1,OK,2,2,45
1773717022,8272157009,8272157077,0.1,OK,2,2,45
1773717023,8273657171,8273657231,0.1,OK,2,2,45
1773717024,8275157317,8275157379,0.1,OK,2,2,45
1773717025,8276657445,8276657508,0.1,OK,2,2,45
1773717026,8278157668,0,0.0,NOT_LEADER,2,3,46
1773717027,8279657810,0,0.0,NOT_LEADER,3,3,46
1773717028,8281157963,8281158027,0.1,OK,3,3,46
1773717029,8282658109,8282658170,0.1,OK,3,3,46
1773717030,8284158279,8284158340,0.1,OK,3,3,46
1773717031,8285658441,8285658523,0.1,OK,3,3,46
1773717032,8287158602,8287158676,0.1,OK,3,3,46
1773717033,8288658757,8288658828,0.1,OK,3,3,46
1773717034,8290158941,8290159026,0.1,OK,3,3,46
1773717035,8291659093,8291659163,0.1,OK,3,3,46
1773717036,8293159252,8293159339,0.1,OK,3,3,46
1773717037,8294659420,8294659485,0.1,OK,3,3,46
1773717038,8296159642,0,0.0,NOT_LEADER,3,2,47
1773717039,8297659815,0,0.0,NOT_LEADER,2,2,47
1773717040,8299159980,8299160102,0.1,OK,2,2,47
1773717041,8300660222,8300660316,0.1,OK,2,2,47
1773717042,8302160382,8302160463,0.1,OK,2,2,47
1773717043,8303660583,8303660666,0.1,OK,2,2,47
1773717044,8305160754,8305160837,0.1,OK,2,2,47
1773717045,8306660910,8306660990,0.1,OK,2,2,47
1773717046,8308161073,8308161158,0.1,OK,2,2,47
1773717047,8309661246,8309661321,0.1,OK,2,2,47
1773717048,8311161392,8311161485,0.1,OK,2,2,47
1773717049,8312661559,8312661634,0.1,OK,2,2,47
1773717050,8314161741,0,0.0,NOT_LEADER,2,3,48
1773717051,8315661887,0,0.0,NOT_LEADER,3,3,48
1773717052,8317162039,8317162102,0.1,OK,3,3,48
1773717053,8318662200,8318662262,0.1,OK,3,3,48
1773717054,8320162380,8320162472,0.1,OK,3,3,48
1773717055,8321662540,8321662622,0.1,OK,3,3,48
1773717056,8323162711,8323162792,0.1,OK,3,3,48
1773717057,8324662881,8324662960,0.1,OK,3,3,48
1773717058,8326163073,8326163161,0.1,OK,3,3,48
1773717059,8327663277,8327663363,0.1,OK,3,3,48
1773717060,8329163448,8329163544,0.1,OK,3,3,48
1773717061,8330663621,8330663707,0.1,OK,3,3,48
1773717062,8332163829,0,0.0,NOT_LEADER,3,2,49
1773717063,8333664041,0,0.0,NOT_LEADER,2,2,49
1773717064,8335164213,8335164292,0.1,OK,2,2,49
1773717065,8336664314,8336664383,0.1,OK,2,2,49
